name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
信达生物,港股,2026-01-20,85.1,86.05,82.75,83.2,9115621.0,87.3,85.6633,,HOLD,持仓,
信达生物,港股,2026-01-21,83.5,83.75,81.55,82.7,9690567.0,85.95,85.9,,HOLD,持仓,
信达生物,港股,2026-01-22,83.8,83.8,80.45,81.4,11677219.0,84.43,86.2433,死叉,SELL,空仓,→ 次日(2026-01-23)开盘卖出 @ 82.0 (盈亏: -8.69%)
信达生物,港股,2026-01-23,82.0,84.2,81.2,83.7,12098345.0,83.27,86.57,,HOLD,空仓,
信达生物,港股,2026-01-26,83.5,84.15,80.75,81.65,7616737.0,82.53,86.44,,HOLD,空仓,
信达生物,港股,2026-01-27,81.9,82.4,80.3,81.85,6794942.0,82.26,86.2633,,HOLD,空仓,
信达生物,港股,2026-01-28,83.0,84.55,81.9,84.55,11596536.0,82.63,85.9633,,HOLD,空仓,
信达生物,港股,2026-01-29,83.4,83.85,82.1,82.5,8373093.0,82.85,85.53,,HOLD,空仓,
信达生物,港股,2026-01-30,82.5,84.5,80.75,81.1,8276823.0,82.33,84.9833,,HOLD,空仓,
信达生物,港股,2026-02-02,81.0,81.6,77.8,78.7,8446227.0,81.74,84.2667,,HOLD,空仓,
信达生物,港股,2026-02-03,78.7,79.4,77.15,78.8,6865767.0,81.13,83.5633,,HOLD,空仓,
信达生物,港股,2026-02-04,79.2,81.85,77.3,80.65,9258513.0,80.35,82.9767,,HOLD,空仓,
信达生物,港股,2026-02-05,79.3,81.55,76.75,79.9,15014522.0,79.83,82.37,,HOLD,空仓,
信达生物,港股,2026-02-06,77.1,80.95,77.1,79.5,8294071.0,79.51,81.7033,,HOLD,空仓,
信达生物,港股,2026-02-09,83.2,86.3,82.35,85.4,15917783.0,80.85,81.7067,,HOLD,空仓,
信达生物,港股,2026-02-10,85.8,91.55,84.95,89.65,21246703.0,83.02,82.1367,金叉,BUY,持仓,→ 次日(2026-02-11)开盘买入 @ 90.9
信达生物,港股,2026-02-11,90.9,91.8,89.45,89.65,8891047.0,84.82,82.6,,HOLD,持仓,
信达生物,港股,2026-02-12,89.5,90.85,87.75,89.05,10169832.0,86.65,83.11,,HOLD,持仓,
信达生物,港股,2026-02-13,89.1,91.05,88.45,88.6,10376780.0,88.47,83.4367,,HOLD,持仓,
信达生物,港股,2026-02-16,88.95,89.9,87.7,89.1,3529691.0,89.21,83.9333,,HOLD,持仓,
信达生物,港股,2026-02-20,89.9,91.5,89.9,90.75,5739867.0,89.43,84.5267,,HOLD,持仓,
信达生物,港股,2026-02-23,92.4,93.8,91.75,92.0,5169087.0,89.9,85.0233,,HOLD,持仓,
信达生物,港股,2026-02-24,93.2,93.2,86.0,88.55,16053845.0,89.8,85.4267,,HOLD,持仓,
信达生物,港股,2026-02-25,88.55,89.85,87.5,88.4,8621779.0,89.76,85.9133,,HOLD,持仓,
信达生物,港股,2026-02-26,89.05,89.8,84.1,84.35,10911829.0,88.81,86.29,,HOLD,持仓,
信达生物,港股,2026-02-27,84.35,87.5,83.75,85.1,12423613.0,87.68,86.71,,HOLD,持仓,
信达生物,港股,2026-03-02,85.1,85.1,81.5,82.6,10275411.0,85.8,86.84,死叉,SELL,空仓,→ 次日(2026-03-03)开盘卖出 @ 82.5 (盈亏: -9.24%)
信达生物,港股,2026-03-03,82.5,83.5,79.05,80.05,10046471.0,84.1,86.85,,HOLD,空仓,
信达生物,港股,2026-03-04,80.0,80.15,76.35,77.6,17529259.0,81.94,86.7233,,HOLD,空仓,
信达生物,港股,2026-03-05,79.6,81.4,78.0,78.45,12975419.0,80.76,86.26,,HOLD,空仓,
信达生物,港股,2026-03-06,78.45,83.5,78.25,83.3,12532858.0,80.4,85.8367,,HOLD,空仓,
信达生物,港股,2026-03-09,82.9,82.9,78.1,81.75,18242813.0,80.23,85.31,,HOLD,空仓,
信达生物,港股,2026-03-10,84.0,86.35,83.65,85.8,12716976.0,81.38,85.0933,,HOLD,空仓,
信达生物,港股,2026-03-11,86.8,87.5,83.5,84.3,8687528.0,82.72,84.8067,,HOLD,空仓,
信达生物,港股,2026-03-12,84.3,85.7,80.45,81.75,9632503.0,83.38,84.3167,,HOLD,空仓,
信达生物,港股,2026-03-13,81.5,82.2,80.0,80.85,9096094.0,82.89,83.6567,,HOLD,空仓,
信达生物,港股,2026-03-16,80.85,84.45,79.6,84.1,11140996.0,83.36,83.13,金叉,BUY,持仓,→ 次日(2026-03-17)开盘买入 @ 85.0
信达生物,港股,2026-03-17,85.0,86.15,83.65,84.0,10343474.0,83.0,82.8267,,HOLD,持仓,
信达生物,港股,2026-03-18,83.55,85.5,83.2,84.85,6530983.0,83.11,82.59,,HOLD,持仓,
信达生物,港股,2026-03-19,82.75,83.85,81.6,81.85,11216615.0,83.13,82.4233,,HOLD,持仓,
信达生物,港股,2026-03-20,82.1,84.6,80.4,81.05,8240762.0,83.17,82.1533,,HOLD,持仓,
