name,market,date,open,high,low,close,volume,amount,currency
恒瑞医药,港股,2025-08-05,79.472,80.972,78.272,80.772,3943580.0,315960679.3,HKD
恒瑞医药,港股,2025-08-06,80.772,81.622,79.122,80.272,2861264.0,229863087.5,HKD
恒瑞医药,港股,2025-08-07,80.172,80.422,76.822,78.572,2663869.0,209059726.8,HKD
恒瑞医药,港股,2025-08-08,78.672,78.672,74.572,76.472,4456647.0,338943422.9,HKD
恒瑞医药,港股,2025-08-11,77.272,78.372,75.772,77.372,2839200.0,219350910.0,HKD
恒瑞医药,港股,2025-08-12,77.372,77.672,74.172,75.122,4394180.0,331234324.1,HKD
恒瑞医药,港股,2025-08-13,75.422,78.772,75.272,78.572,5315607.0,411925367.55,HKD
恒瑞医药,港股,2025-08-14,79.672,79.772,77.372,79.072,6099586.0,480536279.2,HKD
恒瑞医药,港股,2025-08-15,79.072,81.822,78.372,81.822,8109863.0,654505082.6,HKD
恒瑞医药,港股,2025-08-18,81.872,83.672,80.072,83.272,5752240.0,471255156.2,HKD
恒瑞医药,港股,2025-08-19,83.572,84.272,78.122,78.772,10729454.0,861897594.6,HKD
恒瑞医药,港股,2025-08-20,78.772,79.122,75.922,78.322,7448820.0,579238265.55,HKD
恒瑞医药,港股,2025-08-21,79.272,80.772,76.672,77.522,5731628.0,448574449.85,HKD
恒瑞医药,港股,2025-08-22,77.472,77.872,75.622,76.172,5623800.0,431436162.2,HKD
恒瑞医药,港股,2025-08-25,76.472,77.772,74.572,77.722,9676710.0,736514465.5,HKD
恒瑞医药,港股,2025-08-26,78.272,78.272,75.472,75.522,3750850.0,287510108.0,HKD
恒瑞医药,港股,2025-08-27,75.472,75.972,71.872,72.272,7015337.0,517702965.95,HKD
恒瑞医药,港股,2025-08-28,72.772,73.272,70.272,72.422,4817700.0,346913965.2,HKD
恒瑞医药,港股,2025-08-29,73.572,76.772,72.622,75.972,7017801.0,530209085.15,HKD
恒瑞医药,港股,2025-09-01,77.272,79.372,76.972,79.272,6601646.0,520045430.25,HKD
恒瑞医药,港股,2025-09-02,80.572,82.272,79.272,80.272,6391207.0,517248507.85,HKD
恒瑞医药,港股,2025-09-03,80.272,87.222,80.272,86.972,12294992.0,1051913805.1,HKD
恒瑞医药,港股,2025-09-04,86.072,86.072,79.522,81.122,6550315.0,536960272.6,HKD
恒瑞医药,港股,2025-09-05,81.222,86.122,81.222,85.972,6780999.0,571771434.9,HKD
恒瑞医药,港股,2025-09-08,85.972,87.072,84.672,85.972,3556568.0,304802021.7,HKD
恒瑞医药,港股,2025-09-09,85.772,87.772,84.122,84.672,3399980.0,291058213.4,HKD
恒瑞医药,港股,2025-09-10,84.772,86.972,84.372,85.472,3834389.0,328915847.4,HKD
恒瑞医药,港股,2025-09-11,79.772,83.922,76.772,82.872,12941440.0,1037634783.8,HKD
恒瑞医药,港股,2025-09-12,83.072,84.922,82.422,82.872,8981031.0,749562954.95,HKD
恒瑞医药,港股,2025-09-15,82.872,85.072,82.372,84.122,3456495.0,290188936.75,HKD
恒瑞医药,港股,2025-09-16,84.472,84.972,82.572,84.422,2367633.0,198476803.2,HKD
恒瑞医药,港股,2025-09-17,84.772,86.072,83.372,84.672,2883350.0,245367864.0,HKD
恒瑞医药,港股,2025-09-18,85.822,90.772,85.272,89.572,9926689.0,875948691.55,HKD
恒瑞医药,港股,2025-09-19,89.772,89.772,86.172,87.372,5086110.0,444302856.45,HKD
恒瑞医药,港股,2025-09-22,88.572,92.072,88.122,89.772,3764210.0,339563255.0,HKD
恒瑞医药,港股,2025-09-23,89.772,90.722,85.872,87.272,2750500.0,241029184.4,HKD
恒瑞医药,港股,2025-09-24,87.372,88.572,86.572,87.222,1945101.0,170061714.0,HKD
恒瑞医药,港股,2025-09-25,89.272,91.672,87.872,89.472,4634300.0,416532669.9,HKD
恒瑞医药,港股,2025-09-26,86.672,89.072,84.772,87.072,4942810.0,431041883.1,HKD
恒瑞医药,港股,2025-09-29,87.422,88.522,83.172,84.572,3145781.0,267329849.7,HKD
恒瑞医药,港股,2025-09-30,84.772,89.022,83.772,88.572,3524841.0,307359326.8,HKD
恒瑞医药,港股,2025-10-02,89.272,94.972,89.172,93.872,2629899.0,245426898.3,HKD
恒瑞医药,港股,2025-10-03,93.872,94.772,92.622,93.672,602617.0,56514950.3,HKD
恒瑞医药,港股,2025-10-06,93.672,93.822,91.122,91.972,893802.0,82263863.7,HKD
恒瑞医药,港股,2025-10-08,91.972,91.972,89.572,90.772,1463400.0,132921455.4,HKD
恒瑞医药,港股,2025-10-09,90.522,90.522,87.172,87.572,3843740.0,338390634.5,HKD
恒瑞医药,港股,2025-10-10,86.072,88.122,83.722,84.072,3316874.0,284463311.5,HKD
恒瑞医药,港股,2025-10-13,81.472,84.872,80.622,82.622,3727916.0,307972938.45,HKD
恒瑞医药,港股,2025-10-14,83.922,84.522,78.572,79.622,3533300.0,286224003.0,HKD
恒瑞医药,港股,2025-10-15,79.622,82.372,78.572,81.572,1767845.0,143393387.6,HKD
恒瑞医药,港股,2025-10-16,82.272,84.272,80.972,81.772,1934420.0,159578429.8,HKD
恒瑞医药,港股,2025-10-17,81.972,82.472,77.572,78.322,3698228.0,293520927.1,HKD
恒瑞医药,港股,2025-10-20,80.622,80.622,77.972,79.022,1890234.0,149949616.05,HKD
恒瑞医药,港股,2025-10-21,80.572,81.072,77.472,77.872,3538264.0,280463693.68,HKD
恒瑞医药,港股,2025-10-22,78.572,79.572,75.672,77.822,4901161.0,379783195.576,HKD
恒瑞医药,港股,2025-10-23,77.522,77.722,74.772,76.072,3314300.0,251262074.7,HKD
恒瑞医药,港股,2025-10-24,76.572,78.022,76.122,76.572,3823673.0,295625940.35,HKD
恒瑞医药,港股,2025-10-27,78.422,80.572,78.422,79.522,5317659.0,423784429.25,HKD
恒瑞医药,港股,2025-10-28,80.272,80.272,74.772,75.372,7894036.0,600345870.4,HKD
恒瑞医药,港股,2025-10-30,75.072,75.372,72.122,72.372,8065365.0,593193175.2,HKD
恒瑞医药,港股,2025-10-31,71.622,76.422,71.622,74.972,6108777.0,458787870.75,HKD
恒瑞医药,港股,2025-11-03,75.422,75.772,71.872,73.772,4657538.0,342609041.95,HKD
恒瑞医药,港股,2025-11-04,73.772,73.972,70.972,71.222,3953666.0,285811673.87,HKD
恒瑞医药,港股,2025-11-05,70.722,72.272,70.022,72.072,3507805.0,252112349.05,HKD
恒瑞医药,港股,2025-11-06,72.072,72.572,71.172,72.222,3205842.0,231107333.1,HKD
恒瑞医药,港股,2025-11-07,72.272,72.572,69.622,69.722,3131251.0,221783058.8,HKD
恒瑞医药,港股,2025-11-10,70.022,71.272,69.772,70.972,3343681.0,236933750.77,HKD
恒瑞医药,港股,2025-11-11,70.972,71.172,69.472,70.622,2870799.0,201662410.2,HKD
恒瑞医药,港股,2025-11-12,70.722,73.172,70.472,71.572,3581874.0,257888514.7,HKD
恒瑞医药,港股,2025-11-13,71.572,73.022,70.822,72.422,6995177.0,507866712.8,HKD
恒瑞医药,港股,2025-11-14,71.372,72.972,70.372,71.372,2544823.0,183294395.45,HKD
恒瑞医药,港股,2025-11-17,71.372,71.822,70.272,70.872,2670935.0,189769648.94,HKD
恒瑞医药,港股,2025-11-18,70.672,72.372,70.472,70.572,2867625.0,205288749.2,HKD
恒瑞医药,港股,2025-11-19,70.572,70.672,69.472,70.422,1560619.0,109597170.7,HKD
恒瑞医药,港股,2025-11-20,71.122,71.272,66.872,67.922,6191503.0,424074281.65,HKD
恒瑞医药,港股,2025-11-21,66.772,67.122,65.272,65.722,8688464.0,577939697.2,HKD
恒瑞医药,港股,2025-11-24,67.622,70.172,66.622,69.422,9977026.0,692712986.5,HKD
恒瑞医药,港股,2025-11-25,69.472,70.972,69.472,70.122,2906141.0,204759341.1,HKD
恒瑞医药,港股,2025-11-26,71.272,74.572,71.222,73.322,6711005.0,494387760.12,HKD
恒瑞医药,港股,2025-11-27,74.272,75.772,73.822,74.422,3863821.0,289157659.26,HKD
恒瑞医药,港股,2025-11-28,74.472,75.372,73.522,73.572,1428351.0,105878157.75,HKD
恒瑞医药,港股,2025-12-01,73.622,74.222,72.172,72.622,1849896.0,135011711.65,HKD
恒瑞医药,港股,2025-12-02,72.622,72.622,71.072,71.572,1469945.0,105538507.05,HKD
恒瑞医药,港股,2025-12-03,71.172,72.572,70.822,71.572,1801082.0,129230487.7,HKD
恒瑞医药,港股,2025-12-04,71.572,72.972,71.572,72.672,2604687.0,189604273.5,HKD
恒瑞医药,港股,2025-12-05,72.672,73.572,72.072,73.472,1590337.0,116605004.5,HKD
恒瑞医药,港股,2025-12-08,74.272,75.472,72.022,72.322,2181800.0,160310876.2,HKD
恒瑞医药,港股,2025-12-09,73.272,74.772,72.472,74.072,3669200.0,272626954.2,HKD
恒瑞医药,港股,2025-12-10,74.572,75.722,73.922,74.922,3884049.0,292294651.8,HKD
恒瑞医药,港股,2025-12-11,76.572,76.572,73.922,74.472,2576876.0,193188746.41,HKD
恒瑞医药,港股,2025-12-12,73.972,74.672,72.222,72.222,5582125.0,410471288.82,HKD
恒瑞医药,港股,2025-12-15,72.922,74.022,71.372,72.122,2815158.0,203672036.039,HKD
恒瑞医药,港股,2025-12-16,72.672,73.022,69.622,70.622,2431300.0,172084456.4,HKD
恒瑞医药,港股,2025-12-17,70.622,71.672,69.572,71.072,1297356.0,91912117.2,HKD
恒瑞医药,港股,2025-12-18,71.672,71.772,69.872,70.472,1563200.0,110951522.4,HKD
恒瑞医药,港股,2025-12-19,71.272,72.622,70.472,70.522,11375474.0,809147126.1,HKD
恒瑞医药,港股,2025-12-22,70.572,71.872,70.272,70.322,2072999.0,147409523.5,HKD
恒瑞医药,港股,2025-12-23,70.472,72.722,70.172,71.122,1636434.0,117395660.3,HKD
恒瑞医药,港股,2025-12-24,70.922,71.872,70.922,70.972,656224.0,47081908.6,HKD
恒瑞医药,港股,2025-12-29,71.272,72.272,70.022,70.022,2014739.0,143010300.25,HKD
恒瑞医药,港股,2025-12-30,69.672,71.472,69.322,71.072,1727600.0,122240960.0,HKD
恒瑞医药,港股,2025-12-31,70.822,71.822,69.872,71.022,1643000.0,117133738.2,HKD
恒瑞医药,港股,2026-01-02,71.022,74.972,70.922,73.872,1680000.0,124532580.0,HKD
恒瑞医药,港股,2026-01-05,72.372,76.272,71.772,74.872,4313399.0,325170518.5,HKD
恒瑞医药,港股,2026-01-06,75.422,75.622,73.772,74.322,2009688.0,149924404.0,HKD
恒瑞医药,港股,2026-01-07,74.322,77.922,74.322,77.522,6649674.0,510940646.3,HKD
恒瑞医药,港股,2026-01-08,78.272,78.772,75.822,77.322,2997130.0,230591096.0,HKD
恒瑞医药,港股,2026-01-09,77.172,77.172,75.922,76.522,1385713.0,106594307.25,HKD
恒瑞医药,港股,2026-01-12,77.672,78.172,75.322,76.722,2098962.0,160900602.05,HKD
恒瑞医药,港股,2026-01-13,77.272,79.272,77.272,78.472,2500823.0,196663722.85,HKD
恒瑞医药,港股,2026-01-14,78.722,80.722,78.022,78.872,4224192.0,336107777.6,HKD
恒瑞医药,港股,2026-01-15,78.872,78.922,77.172,77.772,1604219.0,125382302.3,HKD
恒瑞医药,港股,2026-01-16,78.072,78.572,76.622,77.072,1525314.0,118178190.55,HKD
恒瑞医药,港股,2026-01-19,77.072,77.972,75.722,76.672,2829870.0,217625975.8,HKD
恒瑞医药,港股,2026-01-20,76.672,76.672,73.322,73.322,2164235.0,161018219.1,HKD
恒瑞医药,港股,2026-01-21,73.322,74.272,72.672,73.622,2332803.0,171764877.1,HKD
恒瑞医药,港股,2026-01-22,74.172,74.172,72.472,73.522,1804205.0,132580735.1,HKD
恒瑞医药,港股,2026-01-23,74.522,74.522,72.672,73.022,1858196.0,136433512.0,HKD
恒瑞医药,港股,2026-01-26,73.022,73.022,71.172,71.722,1414140.0,101826474.85,HKD
恒瑞医药,港股,2026-01-27,71.822,72.322,69.572,70.422,2671905.0,187962457.85,HKD
恒瑞医药,港股,2026-01-28,70.472,70.722,68.822,69.222,4185410.0,291495324.0,HKD
恒瑞医药,港股,2026-01-29,69.622,70.272,68.822,69.722,3096147.0,216106223.72,HKD
恒瑞医药,港股,2026-01-30,69.972,71.522,68.222,68.222,6263800.0,434622885.49,HKD
恒瑞医药,港股,2026-02-02,66.872,68.572,65.772,66.772,4637482.0,311264651.35,HKD
恒瑞医药,港股,2026-02-03,67.072,67.922,66.272,66.772,2567135.0,173100033.1,HKD
恒瑞医药,港股,2026-02-04,66.772,67.622,64.322,66.522,5369727.0,353773784.0,HKD
恒瑞医药,港股,2026-02-05,66.472,69.022,65.772,68.322,2219486.0,151796420.82,HKD
恒瑞医药,港股,2026-02-06,68.322,68.722,67.122,67.422,1902928.0,129309242.05,HKD
恒瑞医药,港股,2026-02-09,67.422,68.972,67.422,68.822,2134643.0,146508982.3,HKD
恒瑞医药,港股,2026-02-10,68.772,70.722,68.122,69.022,2385940.0,166678395.2,HKD
恒瑞医药,港股,2026-02-11,69.622,70.922,69.022,69.872,2544500.0,179244774.4,HKD
恒瑞医药,港股,2026-02-12,69.772,71.772,69.772,70.372,2569260.0,181969075.0,HKD
恒瑞医药,港股,2026-02-13,70.422,71.222,69.522,70.022,1473692.0,103620606.0,HKD
恒瑞医药,港股,2026-02-16,69.772,70.672,68.972,70.672,781848.0,54785119.0,HKD
恒瑞医药,港股,2026-02-20,70.672,70.672,68.222,69.372,2240226.0,155583366.7,HKD
恒瑞医药,港股,2026-02-23,68.772,70.572,68.772,69.422,1356346.0,94884424.5,HKD
恒瑞医药,港股,2026-02-24,68.972,69.622,67.572,67.622,2397558.0,163562913.0,HKD
恒瑞医药,港股,2026-02-25,67.772,68.372,66.772,67.772,2387478.0,161778257.1,HKD
恒瑞医药,港股,2026-02-26,67.772,67.872,65.672,65.772,1807965.0,121303659.4,HKD
恒瑞医药,港股,2026-02-27,65.772,67.572,65.222,66.272,2711390.0,181795518.5,HKD
恒瑞医药,港股,2026-03-02,64.922,65.772,63.222,63.772,3573731.0,230126807.7,HKD
恒瑞医药,港股,2026-03-03,64.372,64.722,61.972,62.272,2354289.0,148474149.6,HKD
恒瑞医药,港股,2026-03-04,62.272,62.272,59.772,59.972,4601879.0,279202627.55,HKD
恒瑞医药,港股,2026-03-05,61.072,65.172,59.822,62.122,5229242.0,328311929.7,HKD
恒瑞医药,港股,2026-03-06,62.572,66.072,62.572,65.122,3520196.0,230245332.0,HKD
恒瑞医药,港股,2026-03-09,65.172,65.372,62.122,64.522,3038721.0,195082515.0,HKD
恒瑞医药,港股,2026-03-10,65.572,67.072,65.372,66.222,2045578.0,135867322.25,HKD
恒瑞医药,港股,2026-03-11,66.222,66.672,65.272,65.622,1307679.0,86330603.9,HKD
恒瑞医药,港股,2026-03-12,65.772,65.972,64.272,64.972,1276420.0,83039010.4,HKD
恒瑞医药,港股,2026-03-13,64.972,64.972,63.572,63.772,2014214.0,129697137.62,HKD
恒瑞医药,港股,2026-03-16,64.272,65.172,63.472,64.622,1481396.0,95827931.7,HKD
恒瑞医药,港股,2026-03-17,64.972,66.872,64.772,65.222,2185404.0,144684019.0,HKD
恒瑞医药,港股,2026-03-18,65.222,66.272,65.072,65.272,1475200.0,97072600.0,HKD
恒瑞医药,港股,2026-03-19,63.772,65.822,63.272,65.072,1902114.0,124227044.1,HKD
恒瑞医药,港股,2026-03-20,65.072,65.872,64.122,64.522,2995505.0,194632211.25,HKD
恒瑞医药,港股,2026-03-23,63.722,63.722,60.272,61.572,2938918.0,180552266.3,HKD
恒瑞医药,港股,2026-03-24,61.972,63.922,61.172,63.722,2430443.0,152901713.35,HKD
恒瑞医药,港股,2026-03-25,63.722,64.172,62.622,63.122,2171822.0,137901991.9,HKD
恒瑞医药,港股,2026-03-26,63.122,64.222,60.322,61.022,2154000.0,133227145.8,HKD
恒瑞医药,港股,2026-03-27,60.072,66.272,60.072,65.772,5364383.0,349486379.65,HKD
恒瑞医药,港股,2026-03-30,64.672,66.772,64.322,65.422,3152063.0,207695440.15,HKD
恒瑞医药,港股,2026-03-31,65.772,67.772,64.022,64.272,3041088.0,199609423.85,HKD
恒瑞医药,港股,2026-04-01,66.422,68.072,63.422,66.672,32755300.0,2028127271.1,HKD
恒瑞医药,港股,2026-04-02,66.772,67.522,65.272,66.422,5986826.0,399076436.8,HKD
恒瑞医药,港股,2026-04-08,66.772,67.772,64.772,66.422,4484520.0,297930475.35,HKD
恒瑞医药,港股,2026-04-09,66.422,67.772,65.172,66.422,2439935.0,163689130.05,HKD
恒瑞医药,港股,2026-04-10,66.072,68.522,66.072,67.272,2117706.0,143498924.6,HKD
恒瑞医药,港股,2026-04-13,67.272,67.272,64.322,64.472,2645243.0,173289791.5,HKD
恒瑞医药,港股,2026-04-14,65.322,65.722,63.672,65.422,2472918.0,160976560.0,HKD
恒瑞医药,港股,2026-04-15,66.972,68.322,66.572,68.072,4362127.0,295575366.0,HKD
恒瑞医药,港股,2026-04-16,68.872,69.072,66.922,68.322,3527919.0,240559995.3,HKD
恒瑞医药,港股,2026-04-17,68.522,68.522,65.772,66.172,3258172.0,216994834.5,HKD
恒瑞医药,港股,2026-04-20,66.772,68.272,65.422,67.572,1411415.0,95205051.1,HKD
恒瑞医药,港股,2026-04-21,67.372,68.122,66.122,66.672,1139182.0,76360557.0,HKD
恒瑞医药,港股,2026-04-22,66.772,67.222,65.722,66.622,1449170.0,96542830.5,HKD
恒瑞医药,港股,2026-04-23,68.272,71.072,67.772,68.472,6197994.0,430973340.5,HKD
恒瑞医药,港股,2026-04-24,69.872,69.872,67.122,68.622,1737673.0,119436742.75,HKD
恒瑞医药,港股,2026-04-27,68.722,68.972,66.422,67.372,2055638.0,138618610.55,HKD
恒瑞医药,港股,2026-04-28,67.372,70.272,65.222,65.472,3678287.0,248163597.7,HKD
恒瑞医药,港股,2026-04-29,65.7,67.1,64.5,66.55,1689932.0,111775000.0,HKD
恒瑞医药,港股,2026-04-30,66.5,66.5,64.7,65.0,1725208.0,112669512.4,HKD
恒瑞医药,港股,2026-05-04,65.0,67.65,64.05,67.4,2314086.0,152896044.65,HKD
恒瑞医药,港股,2026-05-05,66.95,67.45,65.65,66.3,1420259.0,94554240.75,HKD
恒瑞医药,港股,2026-05-06,66.4,66.65,64.75,65.45,2060777.0,134491631.7,HKD
恒瑞医药,港股,2026-05-07,65.45,66.6,65.0,65.55,1836025.0,120549657.4,HKD
恒瑞医药,港股,2026-05-08,65.55,65.8,64.05,64.55,1988645.0,128449167.6,HKD
恒瑞医药,港股,2026-05-11,65.0,66.75,64.0,66.05,4085223.0,268307600.7,HKD
恒瑞医药,港股,2026-05-12,66.15,76.75,65.3,69.25,19273523.0,1366828357.3,HKD
恒瑞医药,港股,2026-05-13,69.8,70.6,67.5,68.85,6776347.0,463718183.2,HKD
恒瑞医药,港股,2026-05-14,69.55,70.65,66.05,66.4,4093176.0,275458867.4,HKD
恒瑞医药,港股,2026-05-15,66.75,67.95,64.9,65.75,3735083.0,246544484.25,HKD
恒瑞医药,港股,2026-05-18,65.5,65.5,62.55,63.2,3773104.0,238282108.45,HKD
恒瑞医药,港股,2026-05-19,63.4,63.75,61.3,61.5,3592938.0,222561768.7,HKD
恒瑞医药,港股,2026-05-20,61.95,62.0,60.55,61.05,2069437.0,126316253.0,HKD
恒瑞医药,港股,2026-05-21,61.95,63.25,60.8,62.4,3910227.0,242781890.3,HKD
恒瑞医药,港股,2026-05-22,62.5,62.8,61.2,61.35,3253231.0,200621391.71,HKD
恒瑞医药,港股,2026-05-26,61.0,61.8,59.5,59.65,3670435.0,221359479.3,HKD
恒瑞医药,港股,2026-05-27,59.55,61.45,58.25,60.15,5841038.0,351256860.0,HKD
恒瑞医药,港股,2026-05-28,60.3,60.8,58.1,58.2,3644850.0,213729161.35,HKD
恒瑞医药,港股,2026-05-29,58.95,60.5,57.25,60.2,6369651.0,377672950.35,HKD
恒瑞医药,港股,2026-06-01,60.2,61.55,58.45,58.5,3420536.0,203682712.2,HKD
恒瑞医药,港股,2026-06-02,58.55,58.85,57.4,58.85,2649957.0,154703220.15,HKD
恒瑞医药,港股,2026-06-03,59.0,59.0,54.5,54.7,12537983.0,696770277.55,HKD
恒瑞医药,港股,2026-06-04,55.0,55.8,52.1,53.35,7802347.0,415030725.0,HKD
恒瑞医药,港股,2026-06-05,53.9,56.55,53.9,54.5,5580278.0,305987191.2,HKD
恒瑞医药,港股,2026-06-08,53.7,53.85,51.7,52.45,2507407.0,131556056.76,HKD
恒瑞医药,港股,2026-06-09,52.85,53.0,51.3,52.9,2690488.0,140771999.0,HKD
恒瑞医药,港股,2026-06-10,52.9,53.85,51.55,53.85,2701532.0,142858968.7,HKD
恒瑞医药,港股,2026-06-11,53.85,53.85,51.5,52.55,2469673.0,128966642.45,HKD
恒瑞医药,港股,2026-06-12,53.0,55.8,52.1,55.15,4955900.0,270281462.55,HKD
恒瑞医药,港股,2026-06-15,55.6,56.0,53.8,54.05,2511139.0,137291615.75,HKD
恒瑞医药,港股,2026-06-16,54.05,55.4,53.4,54.05,2354037.0,127584968.7,HKD
恒瑞医药,港股,2026-06-17,54.05,54.85,52.6,53.0,1947500.0,103896655.6,HKD
恒瑞医药,港股,2026-06-18,53.0,55.4,52.2,54.65,6247377.0,339948928.95,HKD
恒瑞医药,港股,2026-06-22,55.05,55.55,52.8,54.95,3560461.0,193482891.1,HKD
恒瑞医药,港股,2026-06-23,54.9,58.7,54.9,56.15,5993092.0,342515882.85,HKD
恒瑞医药,港股,2026-06-24,56.1,59.65,55.3,56.6,5740086.0,333217959.0,HKD
恒瑞医药,港股,2026-06-25,56.7,57.95,55.3,56.6,3671140.0,207922342.52,HKD
恒瑞医药,港股,2026-06-26,56.6,57.4,52.8,52.95,5869461.0,317826593.6,HKD
恒瑞医药,港股,2026-06-29,53.0,58.85,52.25,58.15,8489584.0,480756770.6,HKD
恒瑞医药,港股,2026-06-30,59.1,59.75,56.5,57.85,4395142.0,253951380.3,HKD
恒瑞医药,港股,2026-07-02,59.85,62.1,57.0,59.4,5009539.0,300731115.85,HKD
恒瑞医药,港股,2026-07-03,60.65,61.85,59.45,59.9,4541505.0,274286045.75,HKD
恒瑞医药,港股,2026-07-06,60.75,62.8,59.2,60.75,6065792.0,371828001.12,HKD
恒瑞医药,港股,2026-07-07,60.1,60.45,59.0,59.7,3525854.0,211145511.7,HKD
恒瑞医药,港股,2026-07-08,60.1,62.0,58.65,59.1,3629913.0,217228531.74,HKD
恒瑞医药,港股,2026-07-09,58.55,60.7,57.8,58.5,2424562.0,142824322.15,HKD
恒瑞医药,港股,2026-07-10,59.05,61.75,57.7,59.25,4524416.0,271536251.0,HKD
