name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
百济神州,港股,2025-08-22,190.3,191.2,185.5,187.4,3445793.0,188.6,183.4133,,HOLD,持仓,
百济神州,港股,2025-08-25,190.0,190.1,186.0,187.9,4553477.0,187.44,183.7667,,HOLD,持仓,
百济神州,港股,2025-08-26,190.0,192.8,182.4,183.7,5706594.0,186.16,183.5933,,HOLD,持仓,
百济神州,港股,2025-08-27,186.8,186.8,177.0,178.7,5740490.0,185.04,183.3267,,HOLD,持仓,
百济神州,港股,2025-08-28,179.2,180.4,172.7,177.2,6371603.0,182.98,182.9733,,HOLD,持仓,
百济神州,港股,2025-08-29,179.2,188.3,177.3,184.2,7073994.0,182.34,183.8333,死叉,SELL,空仓,→ 次日(2025-09-01)开盘卖出 @ 186.6 (盈亏: -3.67%)
百济神州,港股,2025-09-01,186.6,195.0,186.6,194.5,7702670.0,183.66,185.1533,,HOLD,空仓,
百济神州,港股,2025-09-02,195.2,212.4,193.6,202.8,11276955.0,187.48,187.22,金叉,BUY,持仓,→ 次日(2025-09-03)开盘买入 @ 201.2
百济神州,港股,2025-09-03,201.2,206.4,199.9,202.8,7316451.0,192.3,188.7533,,HOLD,持仓,
百济神州,港股,2025-09-04,203.8,207.4,194.1,196.6,7519298.0,196.18,189.5267,,HOLD,持仓,
百济神州,港股,2025-09-05,194.8,203.0,190.0,202.0,9559523.0,199.74,190.2267,,HOLD,持仓,
百济神州,港股,2025-09-08,202.6,209.0,201.6,205.8,6799535.0,202.0,191.0333,,HOLD,持仓,
百济神州,港股,2025-09-09,205.6,213.0,204.6,210.0,6162650.0,203.44,192.36,,HOLD,持仓,
百济神州,港股,2025-09-10,212.0,213.0,206.8,208.2,3959010.0,204.52,193.9533,,HOLD,持仓,
百济神州,港股,2025-09-11,188.8,198.3,185.0,193.8,20195739.0,203.96,194.3733,,HOLD,持仓,
百济神州,港股,2025-09-12,204.0,204.0,196.5,198.9,7803542.0,203.34,195.14,,HOLD,持仓,
百济神州,港股,2025-09-15,196.8,203.0,192.8,200.0,6688695.0,202.18,195.9467,,HOLD,持仓,
百济神州,港股,2025-09-16,201.0,202.6,193.6,196.6,5383374.0,199.5,196.8067,,HOLD,持仓,
