name,market,date,close,position,strategy_equity,bh_equity,strategy_daily_ret_pct,bh_daily_ret_pct
百济神州,A股,2025-10-30,281.8,持仓,13268.59,11636.93,-2.5554,-2.5554
百济神州,A股,2025-10-31,296.75,持仓,13972.51,12254.29,5.3052,5.3052
百济神州,A股,2025-11-03,282.5,持仓,13301.55,11665.84,-4.802,-4.802
百济神州,A股,2025-11-04,272.51,持仓,12831.17,11253.3,-3.5363,-3.5363
百济神州,A股,2025-11-05,270.29,空仓,12831.17,11161.63,0.0,-0.8146
百济神州,A股,2025-11-06,277.5,空仓,12831.17,11459.37,0.0,2.6675
百济神州,A股,2025-11-07,279.0,空仓,12831.17,11521.31,0.0,0.5405
百济神州,A股,2025-11-10,280.16,空仓,12831.17,11569.21,0.0,0.4158
百济神州,A股,2025-11-11,278.0,空仓,12831.17,11480.01,0.0,-0.771
百济神州,A股,2025-11-12,293.62,空仓,12831.17,12125.04,0.0,5.6187
百济神州,A股,2025-11-13,304.59,持仓,13310.55,12578.05,3.7361,3.7361
百济神州,A股,2025-11-14,298.8,持仓,13057.53,12338.95,-1.9009,-1.9009
百济神州,A股,2025-11-17,290.78,持仓,12707.06,12007.76,-2.6841,-2.6841
百济神州,A股,2025-11-18,289.37,持仓,12645.44,11949.54,-0.4849,-0.4849
百济神州,A股,2025-11-19,284.02,持仓,12411.65,11728.61,-1.8488,-1.8488
百济神州,A股,2025-11-20,283.58,持仓,12392.42,11710.44,-0.1549,-0.1549
百济神州,A股,2025-11-21,278.88,持仓,12187.03,11516.35,-1.6574,-1.6574
百济神州,A股,2025-11-24,285.08,空仓,12187.03,11772.38,0.0,2.2232
百济神州,A股,2025-11-25,283.4,空仓,12187.03,11703.01,0.0,-0.5893
百济神州,A股,2025-11-26,285.28,空仓,12187.03,11780.64,0.0,0.6634
百济神州,A股,2025-11-27,286.81,空仓,12187.03,11843.82,0.0,0.5363
百济神州,A股,2025-11-28,289.7,空仓,12187.03,11963.16,0.0,1.0076
百济神州,A股,2025-12-01,288.0,空仓,12187.03,11892.96,0.0,-0.5868
百济神州,A股,2025-12-02,279.66,空仓,12187.03,11548.56,0.0,-2.8958
百济神州,A股,2025-12-03,275.2,空仓,12187.03,11364.39,0.0,-1.5948
百济神州,A股,2025-12-04,280.23,空仓,12187.03,11572.1,0.0,1.8278
百济神州,A股,2025-12-05,279.25,空仓,12187.03,11531.63,0.0,-0.3497
百济神州,A股,2025-12-08,279.49,空仓,12187.03,11541.54,0.0,0.0859
百济神州,A股,2025-12-09,277.54,空仓,12187.03,11461.02,0.0,-0.6977
百济神州,A股,2025-12-10,276.8,空仓,12187.03,11430.46,0.0,-0.2666
百济神州,A股,2025-12-11,274.62,空仓,12187.03,11340.44,0.0,-0.7876
百济神州,A股,2025-12-12,276.5,空仓,12187.03,11418.07,0.0,0.6846
百济神州,A股,2025-12-15,270.54,空仓,12187.03,11171.95,0.0,-2.1555
百济神州,A股,2025-12-16,266.01,空仓,12187.03,10984.89,0.0,-1.6744
百济神州,A股,2025-12-17,271.4,空仓,12187.03,11207.47,0.0,2.0262
百济神州,A股,2025-12-18,271.66,空仓,12187.03,11218.2,0.0,0.0958
百济神州,A股,2025-12-19,274.0,空仓,12187.03,11314.83,0.0,0.8614
百济神州,A股,2025-12-22,274.3,空仓,12187.03,11327.22,0.0,0.1095
百济神州,A股,2025-12-23,276.83,空仓,12187.03,11431.7,0.0,0.9223
百济神州,A股,2025-12-24,277.92,空仓,12187.03,11476.71,0.0,0.3937
百济神州,A股,2025-12-25,273.05,持仓,11973.48,11275.6,-1.7523,-1.7523
百济神州,A股,2025-12-26,275.06,持仓,12061.62,11358.61,0.7361,0.7361
百济神州,A股,2025-12-29,274.2,持仓,12023.9,11323.09,-0.3127,-0.3127
百济神州,A股,2025-12-30,272.0,持仓,11927.43,11232.24,-0.8023,-0.8023
百济神州,A股,2025-12-31,268.6,空仓,11927.43,11091.84,0.0,-1.25
百济神州,A股,2026-01-05,300.89,持仓,13361.3,12425.26,12.0216,12.0216
百济神州,A股,2026-01-06,298.69,持仓,13263.61,12334.41,-0.7312,-0.7312
百济神州,A股,2026-01-07,307.93,持仓,13673.92,12715.97,3.0935,3.0935
百济神州,A股,2026-01-08,307.64,持仓,13661.04,12704.0,-0.0942,-0.0942
百济神州,A股,2026-01-09,312.99,持仓,13898.61,12924.93,1.739,1.739
百济神州,A股,2026-01-12,313.31,持仓,13912.82,12938.14,0.1022,0.1022
百济神州,A股,2026-01-13,310.8,持仓,13801.36,12834.49,-0.8011,-0.8011
百济神州,A股,2026-01-14,308.0,持仓,13677.03,12718.86,-0.9009,-0.9009
百济神州,A股,2026-01-15,307.0,持仓,13632.62,12677.57,-0.3247,-0.3247
百济神州,A股,2026-01-16,307.1,持仓,13637.06,12681.7,0.0326,0.0326
百济神州,A股,2026-01-19,294.5,持仓,13077.55,12161.38,-4.1029,-4.1029
百济神州,A股,2026-01-20,287.48,持仓,12765.82,11871.49,-2.3837,-2.3837
百济神州,A股,2026-01-21,292.47,空仓,12765.82,12077.55,0.0,1.7358
百济神州,A股,2026-01-22,287.3,空仓,12765.82,11864.06,0.0,-1.7677
