name,market,date,open,high,low,close,volume,amount,currency
君实生物,A股,2025-12-30,34.24,34.58,33.99,34.33,6810460.0,233580000.0,CNY
君实生物,A股,2025-12-31,34.32,34.68,34.16,34.16,5343817.0,183800000.0,CNY
君实生物,A股,2026-01-05,34.3,36.49,34.12,36.42,14543588.0,517790000.0,CNY
君实生物,A股,2026-01-06,36.44,36.78,36.16,36.7,8907891.0,325400000.0,CNY
君实生物,A股,2026-01-07,36.67,38.27,36.67,37.8,12818922.0,483870000.0,CNY
君实生物,A股,2026-01-08,37.8,38.36,37.55,37.66,9254686.0,350800000.0,CNY
君实生物,A股,2026-01-09,37.65,39.2,37.6,39.2,13556741.0,519840000.0,CNY
君实生物,A股,2026-01-12,39.1,39.58,38.35,38.69,13151073.0,508670000.0,CNY
君实生物,A股,2026-01-13,38.8,39.97,38.8,39.35,16101267.0,635350000.0,CNY
君实生物,A股,2026-01-14,39.05,39.82,37.82,38.42,17404329.0,677850000.0,CNY
君实生物,A股,2026-01-15,38.0,38.7,37.2,37.47,12953639.0,490030000.0,CNY
君实生物,A股,2026-01-16,37.64,37.9,36.36,36.85,14278051.0,526540000.0,CNY
君实生物,A股,2026-01-19,36.64,37.09,36.38,36.54,8858985.0,324690000.0,CNY
君实生物,A股,2026-01-20,36.62,36.68,35.03,35.29,11938686.0,424780000.0,CNY
君实生物,A股,2026-01-21,35.08,35.56,34.78,35.25,8022514.0,282820000.0,CNY
君实生物,A股,2026-01-22,35.28,35.58,34.93,35.1,6777107.0,238470000.0,CNY
君实生物,A股,2026-01-23,35.45,36.48,35.27,36.3,9931957.0,358300000.0,CNY
君实生物,A股,2026-01-26,37.09,38.49,36.4,37.96,29594397.0,1112650000.0,CNY
君实生物,A股,2026-01-27,39.0,42.8,36.2,40.98,51323221.0,2022960000.0,CNY
君实生物,A股,2026-01-28,40.0,41.38,39.14,39.18,32467821.0,1298110000.0,CNY
君实生物,A股,2026-01-29,38.97,38.97,36.77,36.82,26612740.0,1000050000.0,CNY
君实生物,A股,2026-01-30,36.83,37.51,35.7,35.88,15876011.0,576500000.0,CNY
君实生物,A股,2026-02-02,36.0,36.01,34.61,34.65,13011136.0,457420000.0,CNY
君实生物,A股,2026-02-03,34.95,35.3,34.54,35.25,8532577.0,298680000.0,CNY
君实生物,A股,2026-02-04,35.03,35.41,34.27,35.41,11437110.0,397850000.0,CNY
君实生物,A股,2026-02-05,35.43,35.68,35.08,35.09,7615295.0,268790000.0,CNY
君实生物,A股,2026-02-06,34.87,35.49,34.54,34.9,6419970.0,225390000.0,CNY
君实生物,A股,2026-02-09,35.39,35.87,35.2,35.4,7337595.0,260680000.0,CNY
君实生物,A股,2026-02-10,35.49,36.24,35.21,35.72,9299712.0,332250000.0,CNY
君实生物,A股,2026-02-11,35.55,35.88,35.01,35.03,7653007.0,270850000.0,CNY
君实生物,A股,2026-02-12,35.0,35.16,34.6,34.6,6995859.0,242980000.0,CNY
君实生物,A股,2026-02-13,34.6,34.76,34.23,34.27,6515671.0,224750000.0,CNY
君实生物,A股,2026-02-24,34.47,34.6,34.11,34.27,6293984.0,215790000.0,CNY
君实生物,A股,2026-02-25,34.37,34.99,34.23,34.75,6974218.0,241410000.0,CNY
君实生物,A股,2026-02-26,34.73,34.73,33.91,33.94,8891953.0,303400000.0,CNY
君实生物,A股,2026-02-27,33.6,34.12,33.55,34.0,6280787.0,212830000.0,CNY
君实生物,A股,2026-03-02,33.2,33.47,31.68,31.83,16303097.0,526570000.0,CNY
君实生物,A股,2026-03-03,31.88,32.07,29.75,29.98,16505748.0,505080000.0,CNY
君实生物,A股,2026-03-04,29.71,30.18,29.46,29.72,8530292.0,253920000.0,CNY
君实生物,A股,2026-03-05,30.09,30.35,29.63,29.76,8550476.0,255990000.0,CNY
君实生物,A股,2026-03-06,29.76,31.6,29.68,31.21,13528279.0,419020000.0,CNY
君实生物,A股,2026-03-09,30.54,31.05,30.33,30.67,9608233.0,294520000.0,CNY
君实生物,A股,2026-03-10,31.3,31.92,31.21,31.77,10699016.0,338940000.0,CNY
君实生物,A股,2026-03-11,31.9,32.01,31.18,31.32,12057022.0,379900000.0,CNY
君实生物,A股,2026-03-12,31.21,31.43,30.61,31.14,12855111.0,398880000.0,CNY
君实生物,A股,2026-03-13,31.14,31.73,30.5,31.0,22455813.0,697750000.0,CNY
君实生物,A股,2026-03-16,30.8,31.57,30.02,31.55,15304135.0,472330000.0,CNY
君实生物,A股,2026-03-17,31.62,33.36,31.4,32.49,21992414.0,718910000.0,CNY
君实生物,A股,2026-03-18,32.5,33.66,32.35,33.36,17527789.0,582540000.0,CNY
君实生物,A股,2026-03-19,33.0,33.65,32.89,33.32,12953502.0,432080000.0,CNY
君实生物,A股,2026-03-20,33.32,34.0,32.4,32.4,15250911.0,504360000.0,CNY
君实生物,A股,2026-03-23,31.97,32.45,30.93,31.29,13455252.0,425910000.0,CNY
君实生物,A股,2026-03-24,31.8,33.29,31.8,33.21,17344751.0,567220000.0,CNY
君实生物,A股,2026-03-25,33.18,33.47,32.44,32.63,11724805.0,385980000.0,CNY
君实生物,A股,2026-03-26,32.63,33.22,32.27,32.46,9103609.0,297940000.0,CNY
君实生物,A股,2026-03-27,32.3,34.3,32.16,33.7,18695931.0,628630000.0,CNY
君实生物,A股,2026-03-30,33.27,34.83,33.18,34.19,15812642.0,542540000.0,CNY
君实生物,A股,2026-03-31,34.19,35.04,34.1,34.83,16692939.0,578790000.0,CNY
君实生物,A股,2026-04-01,35.0,38.49,35.0,38.4,41323784.0,1541440000.0,CNY
君实生物,A股,2026-04-02,38.25,39.39,37.78,38.86,32120152.0,1246370000.0,CNY
君实生物,A股,2026-04-03,38.03,39.17,37.91,38.79,21807343.0,842770000.0,CNY
君实生物,A股,2026-04-07,38.6,39.79,37.2,38.85,20101732.0,776940000.0,CNY
君实生物,A股,2026-04-08,39.05,39.95,38.08,39.23,20581942.0,802130000.0,CNY
君实生物,A股,2026-04-09,39.0,40.1,38.5,38.6,16726853.0,654920000.0,CNY
君实生物,A股,2026-04-10,38.27,38.87,37.95,38.08,17044267.0,652910000.0,CNY
君实生物,A股,2026-04-13,37.9,42.39,37.77,41.57,39976774.0,1632070000.0,CNY
君实生物,A股,2026-04-14,41.43,41.7,40.04,41.3,23378905.0,952830000.0,CNY
君实生物,A股,2026-04-15,42.0,44.0,40.58,43.5,32478722.0,1379540000.0,CNY
君实生物,A股,2026-04-16,43.04,45.37,42.81,44.38,29481061.0,1303890000.0,CNY
君实生物,A股,2026-04-17,44.35,45.48,43.82,45.04,24241538.0,1082630000.0,CNY
君实生物,A股,2026-04-20,45.04,46.55,43.08,43.18,35304595.0,1566670000.0,CNY
君实生物,A股,2026-04-21,43.56,43.6,41.79,42.32,23667186.0,1005730000.0,CNY
君实生物,A股,2026-04-22,42.02,43.16,41.97,42.37,13989512.0,593560000.0,CNY
君实生物,A股,2026-04-23,42.39,42.5,40.62,40.72,21729221.0,896820000.0,CNY
君实生物,A股,2026-04-24,40.31,40.73,39.24,39.8,18865233.0,755000000.0,CNY
君实生物,A股,2026-04-27,39.78,41.02,39.09,40.77,19144467.0,766740000.0,CNY
君实生物,A股,2026-04-28,41.5,43.0,40.5,41.36,30267090.0,1270460000.0,CNY
君实生物,A股,2026-04-29,41.49,41.49,40.17,40.3,14537622.0,589630000.0,CNY
君实生物,A股,2026-04-30,40.29,41.69,39.82,40.38,14050584.0,570700000.0,CNY
君实生物,A股,2026-05-06,39.4,40.56,39.35,39.87,17400278.0,696920000.0,CNY
君实生物,A股,2026-05-07,39.99,40.79,39.91,40.5,12226494.0,493110000.0,CNY
君实生物,A股,2026-05-08,40.55,40.85,39.01,39.36,14040943.0,556180000.0,CNY
君实生物,A股,2026-05-11,39.47,42.95,39.29,42.08,27391917.0,1132730000.0,CNY
君实生物,A股,2026-05-12,42.08,42.8,41.22,41.41,19913331.0,833040000.0,CNY
君实生物,A股,2026-05-13,41.87,41.87,39.7,40.23,18899746.0,761980000.0,CNY
君实生物,A股,2026-05-14,40.23,40.58,39.02,39.29,13360094.0,528400000.0,CNY
君实生物,A股,2026-05-15,39.22,39.47,38.27,38.55,13042536.0,506640000.0,CNY
君实生物,A股,2026-05-18,38.21,38.33,37.36,37.77,11443817.0,432500000.0,CNY
君实生物,A股,2026-05-19,37.74,38.43,37.15,37.65,10579581.0,397990000.0,CNY
君实生物,A股,2026-05-20,37.96,38.88,37.64,38.5,13201774.0,504870000.0,CNY
君实生物,A股,2026-05-21,38.27,41.28,38.24,39.1,22846353.0,914460000.0,CNY
君实生物,A股,2026-05-22,39.31,39.51,36.71,37.13,20952476.0,786920000.0,CNY
君实生物,A股,2026-05-25,36.81,37.22,36.08,36.47,13807308.0,503600000.0,CNY
君实生物,A股,2026-05-26,36.05,36.62,34.79,35.2,14227535.0,504100000.0,CNY
君实生物,A股,2026-05-27,35.55,35.55,33.96,34.35,13196500.0,455300000.0,CNY
君实生物,A股,2026-05-28,34.24,34.84,32.98,33.51,12695369.0,426390000.0,CNY
君实生物,A股,2026-05-29,33.44,35.13,32.72,34.24,20761965.0,702160000.0,CNY
君实生物,A股,2026-06-01,35.08,37.46,32.72,33.03,30888261.0,1077820000.0,CNY
君实生物,A股,2026-06-02,33.43,33.98,32.1,32.19,13428945.0,436300000.0,CNY
君实生物,A股,2026-06-03,32.0,32.65,31.6,31.9,12879867.0,414670000.0,CNY
君实生物,A股,2026-06-04,31.53,32.26,30.6,31.0,17038320.0,533940000.0,CNY
君实生物,A股,2026-06-05,31.48,31.6,30.06,30.12,14331073.0,439610000.0,CNY
君实生物,A股,2026-06-08,29.66,30.3,28.72,28.93,13327196.0,392740000.0,CNY
君实生物,A股,2026-06-09,29.1,29.65,28.1,29.29,11196351.0,324400000.0,CNY
君实生物,A股,2026-06-10,28.99,29.63,28.39,29.53,11345099.0,329740000.0,CNY
君实生物,A股,2026-06-11,29.18,29.62,28.58,29.43,11543222.0,336080000.0,CNY
君实生物,A股,2026-06-12,29.69,30.89,29.17,30.69,17680702.0,535560000.0,CNY
君实生物,A股,2026-06-15,30.62,30.83,30.0,30.2,13459405.0,407380000.0,CNY
君实生物,A股,2026-06-16,30.0,30.06,29.3,29.78,11655469.0,345270000.0,CNY
君实生物,A股,2026-06-17,29.51,29.84,29.29,29.39,8876457.0,261760000.0,CNY
君实生物,A股,2026-06-18,29.35,30.68,29.03,30.09,14687322.0,441040000.0,CNY
君实生物,A股,2026-06-22,29.51,30.18,28.77,30.15,16202935.0,475040000.0,CNY
君实生物,A股,2026-06-23,29.98,31.19,29.96,30.43,18004127.0,551970000.0,CNY
君实生物,A股,2026-06-24,30.67,31.96,30.3,31.37,23723984.0,742530000.0,CNY
君实生物,A股,2026-06-25,30.7,31.63,29.5,31.33,21230788.0,647340000.0,CNY
君实生物,A股,2026-06-26,31.0,31.91,29.51,29.68,17013714.0,514060000.0,CNY
君实生物,A股,2026-06-29,29.68,34.3,29.21,33.96,36848803.0,1207010000.0,CNY
君实生物,A股,2026-06-30,33.5,34.87,33.36,33.82,24885166.0,846280000.0,CNY
君实生物,A股,2026-07-01,33.85,36.5,32.7,35.9,34703377.0,1205660000.0,CNY
君实生物,A股,2026-07-02,36.77,37.77,35.41,36.04,33262460.0,1214420000.0,CNY
君实生物,A股,2026-07-03,36.72,38.35,35.88,37.99,31018424.0,1147950000.0,CNY
君实生物,A股,2026-07-06,37.5,40.59,37.2,38.1,32907794.0,1285920000.0,CNY
君实生物,A股,2026-07-07,37.82,37.89,36.03,36.9,26129490.0,959870000.0,CNY
君实生物,A股,2026-07-08,36.5,37.25,35.8,35.9,19200189.0,698680000.0,CNY
君实生物,A股,2026-07-09,35.6,37.17,35.2,36.0,20671961.0,744250000.0,CNY
君实生物,A股,2026-07-10,35.7,38.35,35.43,37.6,24225568.0,903730000.0,CNY
