name,market,date,close,position,strategy_equity,bh_equity,strategy_daily_ret_pct,bh_daily_ret_pct
百济神州,美股,2025-07-01,245.16,空仓,10000.0,10000.0,0.0,0.0
百济神州,美股,2025-07-02,244.32,空仓,10000.0,9965.74,0.0,-0.3426
百济神州,美股,2025-07-03,245.49,空仓,10000.0,10013.46,0.0,0.4789
百济神州,美股,2025-07-07,240.99,空仓,10000.0,9829.91,0.0,-1.8331
百济神州,美股,2025-07-08,244.47,空仓,10000.0,9971.86,0.0,1.444
百济神州,美股,2025-07-09,255.69,空仓,10000.0,10429.52,0.0,4.5895
百济神州,美股,2025-07-10,253.39,空仓,10000.0,10335.7,0.0,-0.8995
百济神州,美股,2025-07-11,250.3,空仓,10000.0,10209.66,0.0,-1.2195
百济神州,美股,2025-07-14,252.14,空仓,10000.0,10284.71,0.0,0.7351
百济神州,美股,2025-07-15,269.7,空仓,10000.0,11000.98,0.0,6.9644
百济神州,美股,2025-07-16,279.16,空仓,10000.0,11386.85,0.0,3.5076
百济神州,美股,2025-07-17,290.35,空仓,10000.0,11843.29,0.0,4.0085
百济神州,美股,2025-07-18,294.55,空仓,10000.0,12014.6,0.0,1.4465
百济神州,美股,2025-07-21,291.93,空仓,10000.0,11907.73,0.0,-0.8895
百济神州,美股,2025-07-22,295.59,空仓,10000.0,12057.02,0.0,1.2537
百济神州,美股,2025-07-23,294.83,空仓,10000.0,12026.02,0.0,-0.2571
百济神州,美股,2025-07-24,296.46,空仓,10000.0,12092.51,0.0,0.5529
百济神州,美股,2025-07-25,291.47,空仓,10000.0,11888.97,0.0,-1.6832
百济神州,美股,2025-07-28,294.51,空仓,10000.0,12012.97,0.0,1.043
百济神州,美股,2025-07-29,305.74,空仓,10000.0,12471.04,0.0,3.8131
百济神州,美股,2025-07-30,299.94,空仓,10000.0,12234.46,0.0,-1.897
百济神州,美股,2025-07-31,301.13,空仓,10000.0,12283.0,0.0,0.3967
百济神州,美股,2025-08-01,299.01,空仓,10000.0,12196.52,0.0,-0.704
百济神州,美股,2025-08-04,304.3,空仓,10000.0,12412.3,0.0,1.7692
百济神州,美股,2025-08-05,307.23,空仓,10000.0,12531.82,0.0,0.9629
百济神州,美股,2025-08-06,298.52,空仓,10000.0,12176.54,0.0,-2.835
百济神州,美股,2025-08-07,298.29,空仓,10000.0,12167.16,0.0,-0.077
百济神州,美股,2025-08-08,288.18,空仓,10000.0,11754.77,0.0,-3.3893
百济神州,美股,2025-08-11,289.75,空仓,10000.0,11818.81,0.0,0.5448
百济神州,美股,2025-08-12,288.1,空仓,10000.0,11751.51,0.0,-0.5695
百济神州,美股,2025-08-13,307.51,空仓,10000.0,12543.24,0.0,6.7372
百济神州,美股,2025-08-14,309.69,空仓,10000.0,12632.16,0.0,0.7089
百济神州,美股,2025-08-15,321.36,持仓,10376.83,13108.17,3.7683,3.7683
百济神州,美股,2025-08-18,319.32,持仓,10310.96,13024.96,-0.6348,-0.6348
百济神州,美股,2025-08-19,312.51,持仓,10091.06,12747.19,-2.1327,-2.1327
百济神州,美股,2025-08-20,309.33,持仓,9988.38,12617.47,-1.0176,-1.0176
百济神州,美股,2025-08-21,313.97,持仓,10138.2,12806.74,1.5,1.5
百济神州,美股,2025-08-22,313.67,持仓,10128.52,12794.5,-0.0956,-0.0956
百济神州,美股,2025-08-25,308.63,持仓,9965.77,12588.92,-1.6068,-1.6068
百济神州,美股,2025-08-26,308.91,持仓,9974.81,12600.34,0.0907,0.0907
百济神州,美股,2025-08-27,300.14,持仓,9691.63,12242.62,-2.839,-2.839
百济神州,美股,2025-08-28,297.96,空仓,9691.63,12153.7,0.0,-0.7263
百济神州,美股,2025-08-29,306.05,空仓,9691.63,12483.68,0.0,2.7151
百济神州,美股,2025-09-02,332.04,空仓,9691.63,13543.81,0.0,8.4921
百济神州,美股,2025-09-03,336.26,持仓,9814.8,13715.94,1.2709,1.2709
百济神州,美股,2025-09-04,318.73,持仓,9303.13,13000.9,-5.2132,-5.2132
百济神州,美股,2025-09-05,341.8,持仓,9976.5,13941.92,7.2381,7.2381
百济神州,美股,2025-09-08,346.45,持仓,10112.23,14131.59,1.3604,1.3604
百济神州,美股,2025-09-09,351.13,持仓,10248.83,14322.48,1.3508,1.3508
百济神州,美股,2025-09-10,313.93,持仓,9163.03,12805.11,-10.5944,-10.5944
百济神州,美股,2025-09-11,335.67,持仓,9797.58,13691.87,6.9251,6.9251
百济神州,美股,2025-09-12,324.34,持仓,9466.88,13229.73,-3.3753,-3.3753
百济神州,美股,2025-09-15,332.27,持仓,9698.34,13553.19,2.445,2.445
百济神州,美股,2025-09-16,327.2,持仓,9550.36,13346.39,-1.5259,-1.5259
百济神州,美股,2025-09-17,332.2,持仓,9696.3,13550.33,1.5281,1.5281
百济神州,美股,2025-09-18,342.89,持仓,10008.32,13986.38,3.2179,3.2179
百济神州,美股,2025-09-19,334.4,持仓,9760.51,13640.07,-2.476,-2.476
百济神州,美股,2025-09-22,337.82,持仓,9860.33,13779.57,1.0227,1.0227
百济神州,美股,2025-09-23,329.07,持仓,9604.94,13422.66,-2.5901,-2.5901
百济神州,美股,2025-09-24,329.84,持仓,9627.41,13454.07,0.234,0.234
百济神州,美股,2025-09-25,328.71,空仓,9627.41,13407.98,0.0,-0.3426
百济神州,美股,2025-09-26,326.06,空仓,9627.41,13299.89,0.0,-0.8062
百济神州,美股,2025-09-29,332.83,空仓,9627.41,13576.03,0.0,2.0763
百济神州,美股,2025-09-30,340.7,持仓,9855.06,13897.05,2.3646,2.3646
百济神州,美股,2025-10-01,335.16,持仓,9694.81,13671.07,-1.6261,-1.6261
百济神州,美股,2025-10-02,345.17,持仓,9984.36,14079.38,2.9866,2.9866
百济神州,美股,2025-10-03,343.87,持仓,9946.76,14026.35,-0.3766,-0.3766
百济神州,美股,2025-10-06,344.53,持仓,9965.85,14053.27,0.1919,0.1919
百济神州,美股,2025-10-07,341.62,持仓,9881.67,13934.57,-0.8446,-0.8446
百济神州,美股,2025-10-08,351.09,持仓,10155.6,14320.85,2.7721,2.7721
百济神州,美股,2025-10-09,335.8,持仓,9713.32,13697.18,-4.355,-4.355
百济神州,美股,2025-10-10,320.1,持仓,9259.19,13056.78,-4.6754,-4.6754
百济神州,美股,2025-10-13,327.03,空仓,9259.19,13339.45,0.0,2.1649
