name,market,date,open,high,low,close,volume,amount,currency
百济神州,美股,2025-10-09,335.51,337.82,329.64,335.8,212278.0,71151837.0,USD
百济神州,美股,2025-10-10,330.0,332.39,316.4,320.1,335152.0,108220835.0,USD
百济神州,美股,2025-10-13,322.54,332.33,322.54,327.03,145765.0,47876943.0,USD
百济神州,美股,2025-10-14,315.0,326.46,309.0,320.94,367391.0,117713993.0,USD
百济神州,美股,2025-10-15,313.01,319.74,312.01,316.15,321353.0,101547210.0,USD
百济神州,美股,2025-10-16,320.58,323.75,315.96,318.02,225562.0,71826034.0,USD
百济神州,美股,2025-10-17,310.46,317.65,310.46,316.42,333839.0,105289289.0,USD
百济神州,美股,2025-10-20,318.0,319.57,315.25,318.59,183889.0,58460771.0,USD
百济神州,美股,2025-10-21,317.04,318.85,314.1,315.74,141214.0,44666635.0,USD
百济神州,美股,2025-10-22,310.48,316.5,310.48,313.54,186768.0,58652270.0,USD
百济神州,美股,2025-10-23,310.21,312.52,306.0,310.03,205992.0,63900565.0,USD
百济神州,美股,2025-10-24,311.4,314.95,309.0,310.81,112628.0,35052976.0,USD
百济神州,美股,2025-10-27,315.7,320.35,312.92,315.43,153906.0,48580477.0,USD
百济神州,美股,2025-10-28,313.94,318.99,312.95,316.85,200086.0,63414194.0,USD
百济神州,美股,2025-10-29,317.0,318.0,311.57,314.85,148741.0,46882648.0,USD
百济神州,美股,2025-10-30,310.19,313.8,307.51,308.22,190503.0,58990308.0,USD
百济神州,美股,2025-10-31,311.61,312.97,307.92,310.48,142134.0,44148801.0,USD
百济神州,美股,2025-11-03,310.62,314.07,307.0,311.86,221292.0,68747704.0,USD
百济神州,美股,2025-11-04,306.6,316.8,306.6,309.19,236363.0,73623064.0,USD
百济神州,美股,2025-11-05,311.1,323.2,306.73,321.39,269264.0,85545679.0,USD
百济神州,美股,2025-11-06,320.34,343.81,312.22,332.36,416275.0,139489224.0,USD
百济神州,美股,2025-11-07,315.53,320.59,312.87,319.97,339924.0,107772347.0,USD
百济神州,美股,2025-11-10,329.0,333.22,327.03,329.2,137446.0,45340010.0,USD
百济神州,美股,2025-11-11,328.24,343.96,328.24,343.65,234610.0,79963079.0,USD
百济神州,美股,2025-11-12,348.75,379.33,347.5,377.47,847492.0,311276815.0,USD
百济神州,美股,2025-11-13,375.99,381.5,365.52,368.36,456623.0,170107925.0,USD
百济神州,美股,2025-11-14,363.03,374.04,363.02,365.82,230134.0,84916844.0,USD
百济神州,美股,2025-11-17,378.0,385.22,373.32,376.63,559003.0,212285565.0,USD
百济神州,美股,2025-11-18,362.46,366.38,355.0,363.92,353560.0,127873200.0,USD
百济神州,美股,2025-11-19,361.67,362.01,348.5,353.79,234756.0,83176522.0,USD
百济神州,美股,2025-11-20,361.85,364.97,348.44,349.29,210383.0,74443082.0,USD
百济神州,美股,2025-11-21,349.17,351.21,340.8,347.72,163481.0,56632866.0,USD
百济神州,美股,2025-11-24,352.11,356.55,322.41,332.71,637270.0,213086170.0,USD
百济神州,美股,2025-11-25,338.89,344.22,334.52,335.17,369089.0,124471247.0,USD
百济神州,美股,2025-11-26,343.95,345.58,337.1,340.64,368565.0,125512382.0,USD
百济神州,美股,2025-11-28,342.66,342.97,337.0,340.61,107513.0,36613525.0,USD
百济神州,美股,2025-12-01,338.37,340.29,331.55,335.6,198657.0,66626037.0,USD
百济神州,美股,2025-12-02,335.0,338.59,328.79,330.19,181578.0,60180969.0,USD
百济神州,美股,2025-12-03,325.14,338.36,325.0,337.86,170607.0,57206062.0,USD
百济神州,美股,2025-12-04,334.95,340.98,330.98,331.4,239751.0,80196598.0,USD
百济神州,美股,2025-12-05,332.64,332.64,310.11,322.9,603844.0,191982117.0,USD
百济神州,美股,2025-12-08,324.99,331.83,324.68,326.49,259795.0,85093256.0,USD
百济神州,美股,2025-12-09,317.33,323.29,316.4,318.69,307395.0,98507568.0,USD
百济神州,美股,2025-12-10,318.28,322.96,315.5,322.68,140591.0,45048360.0,USD
百济神州,美股,2025-12-11,318.21,326.77,318.21,320.84,189917.0,61230491.0,USD
百济神州,美股,2025-12-12,320.84,322.55,318.09,319.06,179668.0,57378078.0,USD
百济神州,美股,2025-12-15,307.48,315.59,300.82,310.67,756891.0,232775855.0,USD
百济神州,美股,2025-12-16,301.08,305.82,299.5,304.31,361020.0,109330866.0,USD
百济神州,美股,2025-12-17,305.82,308.97,302.0,306.05,327288.0,100154277.0,USD
百济神州,美股,2025-12-18,305.8,309.87,304.66,307.02,183666.0,56485787.0,USD
百济神州,美股,2025-12-19,308.19,318.12,308.0,316.05,381338.0,120433800.0,USD
百济神州,美股,2025-12-22,314.05,315.48,310.77,313.36,215958.0,67722017.0,USD
百济神州,美股,2025-12-23,310.8,313.12,306.61,312.32,219972.0,68357359.0,USD
百济神州,美股,2025-12-24,309.12,314.46,308.16,311.73,128094.0,39989234.0,USD
百济神州,美股,2025-12-26,311.24,313.23,310.29,312.39,99076.0,30921027.0,USD
百济神州,美股,2025-12-29,309.69,310.75,307.1,310.3,218194.0,67529797.0,USD
百济神州,美股,2025-12-30,303.73,310.88,302.14,304.72,252093.0,76814847.0,USD
百济神州,美股,2025-12-31,304.46,305.5,302.62,303.81,211512.0,64316919.0,USD
百济神州,美股,2026-01-02,305.32,311.22,304.78,311.02,187190.0,57876563.0,USD
百济神州,美股,2026-01-05,322.5,327.95,312.7,320.3,355906.0,112984944.0,USD
百济神州,美股,2026-01-06,323.65,328.86,318.89,320.35,293080.0,94348773.0,USD
百济神州,美股,2026-01-07,331.76,335.32,328.31,333.87,510464.0,170035682.0,USD
百济神州,美股,2026-01-08,332.84,332.84,317.97,320.37,419244.0,135089747.0,USD
百济神州,美股,2026-01-09,329.29,340.81,328.75,337.89,666561.0,224879913.0,USD
百济神州,美股,2026-01-12,340.87,341.16,330.63,333.99,537720.0,180007828.0,USD
百济神州,美股,2026-01-13,339.16,352.47,335.29,351.06,359695.0,124674301.0,USD
百济神州,美股,2026-01-14,343.9,353.1,337.25,346.75,287595.0,99689282.0,USD
百济神州,美股,2026-01-15,342.41,345.98,332.53,338.29,165059.0,55834343.0,USD
百济神州,美股,2026-01-16,338.07,340.83,336.18,338.19,153661.0,52037154.0,USD
百济神州,美股,2026-01-20,328.69,335.91,325.1,334.28,272368.0,90685246.0,USD
百济神州,美股,2026-01-21,333.43,344.81,332.9,341.64,315858.0,107862409.0,USD
百济神州,美股,2026-01-22,331.18,342.0,331.18,338.81,289021.0,97720987.0,USD
百济神州,美股,2026-01-23,341.05,344.19,338.32,339.32,167589.0,56959625.0,USD
百济神州,美股,2026-01-26,336.55,340.08,335.1,337.79,98283.0,33165416.0,USD
百济神州,美股,2026-01-27,335.68,341.29,334.36,336.16,131700.0,44342160.0,USD
百济神州,美股,2026-01-28,348.41,352.0,344.33,350.0,254567.0,88684348.0,USD
百济神州,美股,2026-01-29,350.0,353.0,345.54,350.0,310914.0,108775727.0,USD
百济神州,美股,2026-01-30,343.92,349.98,339.19,340.38,296852.0,101799606.0,USD
百济神州,美股,2026-02-02,333.11,345.1,328.91,345.0,358760.0,122548934.0,USD
百济神州,美股,2026-02-03,342.37,351.39,341.53,346.38,261265.0,90287109.0,USD
百济神州,美股,2026-02-04,348.79,355.43,345.19,352.0,312506.0,109355390.0,USD
百济神州,美股,2026-02-05,348.24,353.69,345.44,347.0,420147.0,146257637.0,USD
百济神州,美股,2026-02-06,346.74,354.63,340.0,353.92,269697.0,95156632.0,USD
百济神州,美股,2026-02-09,350.69,358.0,345.47,348.85,247183.0,86636492.0,USD
百济神州,美股,2026-02-10,353.87,358.38,351.65,353.43,173166.0,61476373.0,USD
百济神州,美股,2026-02-11,353.45,354.01,345.02,351.27,110821.0,38718955.0,USD
百济神州,美股,2026-02-12,353.22,353.22,342.0,346.42,140810.0,48837179.0,USD
百济神州,美股,2026-02-13,345.19,352.18,345.19,346.07,112299.0,39106804.0,USD
百济神州,美股,2026-02-17,346.07,356.71,345.04,354.86,185184.0,65420631.0,USD
百济神州,美股,2026-02-18,352.82,359.8,352.82,359.05,126318.0,45158922.0,USD
百济神州,美股,2026-02-19,359.05,365.6,352.93,354.48,149217.0,53185820.0,USD
百济神州,美股,2026-02-20,355.95,363.68,354.36,362.14,195593.0,70498121.0,USD
百济神州,美股,2026-02-23,360.0,371.17,360.0,370.64,218118.0,80188119.0,USD
百济神州,美股,2026-02-24,361.67,372.73,361.67,369.0,316438.0,116528199.0,USD
百济神州,美股,2026-02-25,357.71,358.8,347.85,352.23,401585.0,141883391.0,USD
百济神州,美股,2026-02-26,328.62,334.05,315.5,322.37,747352.0,240454511.0,USD
百济神州,美股,2026-02-27,318.66,323.24,314.23,316.99,364169.0,115858674.0,USD
百济神州,美股,2026-03-02,305.5,315.0,304.62,314.36,323396.0,100648619.0,USD
百济神州,美股,2026-03-03,299.2,301.94,293.27,297.04,542464.0,160825212.0,USD
百济神州,美股,2026-03-04,296.47,300.6,293.7,299.02,355806.0,106017384.0,USD
百济神州,美股,2026-03-05,297.54,297.54,290.0,292.94,303051.0,88667354.0,USD
百济神州,美股,2026-03-06,292.5,301.49,290.93,301.12,298131.0,89177357.0,USD
百济神州,美股,2026-03-09,293.0,303.0,293.0,302.29,198127.0,59441785.0,USD
百济神州,美股,2026-03-10,306.96,308.99,304.52,305.39,144419.0,44209974.0,USD
百济神州,美股,2026-03-11,299.56,302.14,297.83,298.91,266910.0,80081563.0,USD
百济神州,美股,2026-03-12,293.37,293.98,284.43,285.3,284781.0,81751371.0,USD
百济神州,美股,2026-03-13,285.31,288.46,283.04,284.05,229106.0,65213666.0,USD
