name,market,date,open,high,low,close,volume,amount,currency,MA5,MA15,ma_signal
信达生物,港股,2025-09-26,92.35,94.15,90.6,93.25,13980978.0,1292883287.55,HKD,94.3,96.3467,
信达生物,港股,2025-09-29,94.0,95.5,91.35,93.6,12535427.0,1170136457.45,HKD,94.08,95.8867,
信达生物,港股,2025-09-30,95.3,96.55,91.25,96.4,18545906.0,1751259249.6,HKD,94.67,95.5867,
信达生物,港股,2025-10-02,96.8,101.5,96.15,100.7,6797155.0,679457274.8,HKD,95.8,95.66,金叉
信达生物,港股,2025-10-03,101.8,101.8,97.35,97.95,3578711.0,351295065.35,HKD,96.38,95.7167,
信达生物,港股,2025-10-06,98.6,100.5,96.8,100.5,3031024.0,301179972.9,HKD,97.83,95.8933,
信达生物,港股,2025-10-08,101.0,105.0,100.4,104.7,6194648.0,640835679.0,HKD,100.05,96.5,
信达生物,港股,2025-10-09,103.0,103.0,94.25,95.1,25616568.0,2468743486.8,HKD,99.79,96.4233,
信达生物,港股,2025-10-10,95.1,97.55,93.4,93.95,13129629.0,1249701996.597,HKD,98.44,96.2533,
信达生物,港股,2025-10-13,90.0,92.0,86.7,90.0,27147340.0,2426631291.55,HKD,96.85,95.7633,
信达生物,港股,2025-10-14,91.5,92.05,82.75,83.8,31965432.0,2734300632.35,HKD,93.51,95.2133,死叉
信达生物,港股,2025-10-15,85.05,85.9,80.85,85.6,17013032.0,1429800273.1,HKD,89.69,94.6067,
信达生物,港股,2025-10-16,85.6,89.65,85.05,88.75,14176372.0,1249196505.4,HKD,88.42,94.2933,
信达生物,港股,2025-10-17,90.85,90.85,86.0,86.85,13476448.0,1186167375.16,HKD,87.0,93.7467,
信达生物,港股,2025-10-20,89.95,89.95,85.0,86.1,14492413.0,1249566823.65,HKD,86.22,93.15,
信达生物,港股,2025-10-21,86.65,88.3,84.15,86.9,19316176.0,1666117857.1,HKD,86.84,92.7267,
信达生物,港股,2025-10-22,95.5,95.5,83.85,85.2,71646053.0,6287671365.15,HKD,86.76,92.1667,
信达生物,港股,2025-10-23,86.05,87.2,82.8,85.1,24155180.0,2050799964.15,HKD,86.03,91.4133,
信达生物,港股,2025-10-24,86.05,88.1,84.85,85.55,15428703.0,1327152369.95,HKD,85.77,90.4033,
信达生物,港股,2025-10-27,87.9,88.2,84.4,86.1,14919443.0,1289983946.85,HKD,85.77,89.6133,
信达生物,港股,2025-10-28,86.0,86.35,83.7,84.6,13926367.0,1179824831.3,HKD,85.31,88.5533,
信达生物,港股,2025-10-30,84.25,84.25,79.05,80.7,33551275.0,2704692716.35,HKD,84.41,86.9533,
信达生物,港股,2025-10-31,81.55,87.8,80.2,87.0,24727884.0,2123437785.018,HKD,84.79,86.4133,
信达生物,港股,2025-11-03,87.75,91.5,86.25,90.2,21863756.0,1957992748.85,HKD,85.72,86.1633,
信达生物,港股,2025-11-04,90.6,91.35,86.5,86.85,12521229.0,1100716180.2,HKD,85.87,85.9533,
信达生物,港股,2025-11-05,85.45,89.1,84.65,88.05,11850963.0,1039025110.05,HKD,86.56,86.2367,金叉
信达生物,港股,2025-11-06,87.2,88.7,85.65,88.3,7751779.0,675445608.15,HKD,88.08,86.4167,
信达生物,港股,2025-11-07,88.5,89.5,84.2,85.2,10137618.0,868392630.4,HKD,87.72,86.18,
信达生物,港股,2025-11-10,85.1,85.7,82.0,84.5,13675288.0,1148849700.55,HKD,86.58,86.0233,
信达生物,港股,2025-11-11,85.5,85.55,83.6,85.25,5987073.0,507551461.6,HKD,86.26,85.9667,
信达生物,港股,2025-11-12,86.0,89.0,84.75,87.15,8616404.0,754431530.45,HKD,86.08,85.9833,
信达生物,港股,2025-11-13,88.0,93.2,87.9,91.95,23311922.0,2139243066.95,HKD,86.81,86.4333,
信达生物,港股,2025-11-14,91.1,94.3,90.65,92.25,9771054.0,906645667.4,HKD,88.22,86.91,
信达生物,港股,2025-11-17,92.3,92.45,88.1,90.8,7974109.0,716562472.81,HKD,89.48,87.26,
信达生物,港股,2025-11-18,90.8,93.45,89.35,90.4,6462932.0,588750689.95,HKD,90.51,87.5467,
信达生物,港股,2025-11-19,90.15,90.8,88.0,89.65,4884752.0,435715982.4,HKD,91.01,87.8833,
信达生物,港股,2025-11-20,90.5,92.2,89.65,92.2,9059262.0,827493345.8,HKD,91.06,88.65,
信达生物,港股,2025-11-21,91.5,91.5,86.0,87.25,11615810.0,1021497255.0,HKD,90.06,88.6667,
信达生物,港股,2025-11-24,88.95,92.0,88.55,92.0,17192272.0,1562822861.45,HKD,90.3,88.7867,
信达生物,港股,2025-11-25,93.0,95.8,92.0,93.8,13230456.0,1245961573.8,HKD,90.98,89.25,
信达生物,港股,2025-11-26,96.8,98.3,94.4,94.9,11531925.0,1108331694.0,HKD,92.03,89.7067,
信达生物,港股,2025-11-27,96.2,99.0,95.1,96.2,10784385.0,1046171332.2,HKD,92.83,90.2333,
信达生物,港股,2025-11-28,96.2,96.65,93.1,94.1,11052465.0,1039102529.94,HKD,94.2,90.8267,
信达生物,港股,2025-12-01,94.5,94.8,93.2,94.8,6740710.0,635598098.65,HKD,94.76,91.5133,
信达生物,港股,2025-12-02,94.55,94.95,92.85,93.85,6694319.0,628706391.8,HKD,94.77,92.0867,
信达生物,港股,2025-12-03,93.85,94.8,91.25,91.8,8259347.0,761987763.6,HKD,94.15,92.3967,
信达生物,港股,2025-12-04,94.0,94.4,92.4,93.55,7142030.0,668376788.95,HKD,93.62,92.5033,
信达生物,港股,2025-12-05,93.7,94.85,90.25,92.0,33885838.0,3111488199.8,HKD,93.2,92.4867,
信达生物,港股,2025-12-08,93.0,93.15,84.1,85.6,52658037.0,4606692916.7,HKD,91.36,92.14,死叉
信达生物,港股,2025-12-09,85.6,85.7,82.8,84.4,20002924.0,1678842585.35,HKD,89.47,91.74,
信达生物,港股,2025-12-10,84.4,85.4,82.65,83.5,10285264.0,861858193.6,HKD,87.81,91.33,
信达生物,港股,2025-12-11,84.2,84.85,83.0,83.65,8646635.0,724174053.7,HKD,85.83,90.76,
信达生物,港股,2025-12-12,84.5,85.95,83.0,85.2,10184978.0,862458025.4,HKD,84.47,90.6233,
信达生物,港股,2025-12-15,84.6,85.15,80.95,81.75,15465505.0,1270870598.15,HKD,83.7,89.94,
信达生物,港股,2025-12-16,81.3,81.85,78.45,80.95,11805859.0,942359399.734,HKD,83.01,89.0833,
信达生物,港股,2025-12-17,81.0,81.3,79.6,80.75,7785810.0,627957721.5,HKD,82.46,88.14,
信达生物,港股,2025-12-18,80.15,81.6,79.65,81.55,10160976.0,823530888.65,HKD,82.04,87.1633,
信达生物,港股,2025-12-19,81.9,84.4,80.8,83.25,13042014.0,1084981389.9,HKD,81.65,86.44,
信达生物,港股,2025-12-22,83.25,83.85,81.05,81.8,9167416.0,749892371.95,HKD,81.66,85.5733,
信达生物,港股,2025-12-23,81.8,83.25,80.35,80.7,8972819.0,731089355.3,HKD,81.61,84.6967,
信达生物,港股,2025-12-24,80.7,81.1,79.8,80.75,3928757.0,315867245.0,HKD,81.61,83.96,
信达生物,港股,2025-12-29,80.75,81.25,79.0,79.35,10784440.0,861082499.85,HKD,81.17,83.0133,
信达生物,港股,2025-12-30,79.35,79.5,77.4,79.15,11778029.0,924188677.06,HKD,80.35,82.1567,
信达生物,港股,2025-12-31,79.15,79.25,76.0,76.25,13130813.0,1009706329.8,HKD,79.24,81.5333,
信达生物,港股,2026-01-02,77.4,79.0,76.75,78.8,3960839.0,310179769.95,HKD,78.86,81.16,
信达生物,港股,2026-01-05,76.8,84.3,76.8,83.6,18244634.0,1508397958.35,HKD,79.43,81.1667,
信达生物,港股,2026-01-06,83.8,84.9,82.9,84.5,12921050.0,1087849232.0,HKD,80.46,81.2233,
信达生物,港股,2026-01-07,85.1,89.5,84.3,89.05,19915882.0,1740142905.6,HKD,82.44,81.48,金叉
信达生物,港股,2026-01-08,89.8,90.8,88.4,89.0,14333754.0,1282438736.25,HKD,84.99,81.9633,
信达生物,港股,2026-01-09,87.9,89.7,87.25,89.3,10355540.0,918523535.25,HKD,87.09,82.52,
信达生物,港股,2026-01-12,89.2,90.45,88.0,89.45,13377301.0,1193556719.12,HKD,88.26,83.1,
信达生物,港股,2026-01-13,90.6,92.75,88.2,89.35,15968502.0,1442617365.4,HKD,89.23,83.62,
信达生物,港股,2026-01-14,90.0,91.85,88.4,89.45,9961587.0,896626111.2,HKD,89.31,84.0333,
信达生物,港股,2026-01-15,90.85,91.45,88.4,89.0,11496890.0,1029615381.5,HKD,89.31,84.5133,
信达生物,港股,2026-01-16,89.05,90.45,88.35,89.5,6745760.0,603486328.05,HKD,89.35,85.1,
信达生物,港股,2026-01-19,88.2,89.35,83.6,85.35,14220211.0,1212146152.35,HKD,88.53,85.4067,
信达生物,港股,2026-01-20,85.1,86.05,82.75,83.2,9115621.0,762911785.05,HKD,87.3,85.6633,
信达生物,港股,2026-01-21,83.5,83.75,81.55,82.7,9690567.0,799243304.6,HKD,85.95,85.9,
信达生物,港股,2026-01-22,83.8,83.8,80.45,81.4,11677219.0,950967585.9,HKD,84.43,86.2433,死叉
信达生物,港股,2026-01-23,82.0,84.2,81.2,83.7,12098345.0,1007629133.2,HKD,83.27,86.57,
信达生物,港股,2026-01-26,83.5,84.15,80.75,81.65,7616737.0,620657079.15,HKD,82.53,86.44,
信达生物,港股,2026-01-27,81.9,82.4,80.3,81.85,6794942.0,553821315.05,HKD,82.26,86.2633,
信达生物,港股,2026-01-28,83.0,84.55,81.9,84.55,11596536.0,970106181.8,HKD,82.63,85.9633,
信达生物,港股,2026-01-29,83.4,83.85,82.1,82.5,8373093.0,692127905.85,HKD,82.85,85.53,
信达生物,港股,2026-01-30,82.5,84.5,80.75,81.1,8276823.0,677689136.05,HKD,82.33,84.9833,
信达生物,港股,2026-02-02,81.0,81.6,77.8,78.7,8446227.0,665426438.8,HKD,81.74,84.2667,
信达生物,港股,2026-02-03,78.7,79.4,77.15,78.8,6865767.0,538614300.1,HKD,81.13,83.5633,
信达生物,港股,2026-02-04,79.2,81.85,77.3,80.65,9258513.0,738536233.25,HKD,80.35,82.9767,
信达生物,港股,2026-02-05,79.3,81.55,76.75,79.9,15014522.0,1181674686.3,HKD,79.83,82.37,
信达生物,港股,2026-02-06,77.1,80.95,77.1,79.5,8294071.0,659439577.75,HKD,79.51,81.7033,
信达生物,港股,2026-02-09,83.2,86.3,82.35,85.4,15917783.0,1343947276.13,HKD,80.85,81.7067,
信达生物,港股,2026-02-10,85.8,91.55,84.95,89.65,21246703.0,1903935980.6,HKD,83.02,82.1367,金叉
信达生物,港股,2026-02-11,90.9,91.8,89.45,89.65,8891047.0,803812387.2,HKD,84.82,82.6,
信达生物,港股,2026-02-12,89.5,90.85,87.75,89.05,10169832.0,904742439.7,HKD,86.65,83.11,
信达生物,港股,2026-02-13,89.1,91.05,88.45,88.6,10376780.0,928098396.7,HKD,88.47,83.4367,
信达生物,港股,2026-02-16,88.95,89.9,87.7,89.1,3529691.0,312557003.45,HKD,89.21,83.9333,
信达生物,港股,2026-02-20,89.9,91.5,89.9,90.75,5739867.0,521667197.85,HKD,89.43,84.5267,
信达生物,港股,2026-02-23,92.4,93.8,91.75,92.0,5169087.0,477825003.9,HKD,89.9,85.0233,
信达生物,港股,2026-02-24,93.2,93.2,86.0,88.55,16053845.0,1425587933.1,HKD,89.8,85.4267,
信达生物,港股,2026-02-25,88.55,89.85,87.5,88.4,8621779.0,764329155.25,HKD,89.76,85.9133,
信达生物,港股,2026-02-26,89.05,89.8,84.1,84.35,10911829.0,942455250.25,HKD,88.81,86.29,
信达生物,港股,2026-02-27,84.35,87.5,83.75,85.1,12423613.0,1055791679.4,HKD,87.68,86.71,
信达生物,港股,2026-03-02,85.1,85.1,81.5,82.6,10275411.0,849043905.7,HKD,85.8,86.84,死叉
信达生物,港股,2026-03-03,82.5,83.5,79.05,80.05,10046471.0,808675650.6,HKD,84.1,86.85,
信达生物,港股,2026-03-04,80.0,80.15,76.35,77.6,17529259.0,1360540388.85,HKD,81.94,86.7233,
信达生物,港股,2026-03-05,79.6,81.4,78.0,78.45,12975419.0,1030362804.25,HKD,80.76,86.26,
信达生物,港股,2026-03-06,78.45,83.5,78.25,83.3,12532858.0,1035554098.5,HKD,80.4,85.8367,
信达生物,港股,2026-03-09,82.9,82.9,78.1,81.75,18242813.0,1458788165.55,HKD,80.23,85.31,
信达生物,港股,2026-03-10,84.0,86.35,83.65,85.8,12716976.0,1086500006.767,HKD,81.38,85.0933,
信达生物,港股,2026-03-11,86.8,87.5,83.5,84.3,8687528.0,736563401.3,HKD,82.72,84.8067,
信达生物,港股,2026-03-12,84.3,85.7,80.45,81.75,9632503.0,790742469.47,HKD,83.38,84.3167,
信达生物,港股,2026-03-13,81.5,82.2,80.0,80.85,9096094.0,735394341.5,HKD,82.89,83.6567,
信达生物,港股,2026-03-16,80.85,84.45,79.6,84.1,11140996.0,921651866.52,HKD,83.36,83.13,金叉
信达生物,港股,2026-03-17,85.0,86.15,83.65,84.0,10343474.0,877572391.2,HKD,83.0,82.8267,
信达生物,港股,2026-03-18,83.55,85.5,83.2,84.85,6530983.0,553351497.1,HKD,83.11,82.59,
信达生物,港股,2026-03-19,82.75,83.85,81.6,81.85,11216615.0,922348567.25,HKD,83.13,82.4233,
信达生物,港股,2026-03-20,82.1,84.6,80.4,81.05,8240762.0,675308915.94,HKD,83.17,82.1533,
信达生物,港股,2026-03-23,78.6,79.65,75.9,77.5,14655632.0,1137676470.2,HKD,81.85,81.8133,
信达生物,港股,2026-03-24,78.8,82.25,78.1,81.55,10182437.0,819459675.6,HKD,81.36,81.9133,死叉
信达生物,港股,2026-03-25,83.6,84.35,81.85,82.55,8489500.0,703506233.2,HKD,80.9,82.2433,
信达生物,港股,2026-03-26,82.55,83.5,79.2,79.4,8014183.0,647279790.15,HKD,80.41,82.3067,
信达生物,港股,2026-03-27,80.1,86.05,79.85,85.5,26224718.0,2208268743.45,HKD,81.3,82.4533,
信达生物,港股,2026-03-30,85.0,86.95,83.5,86.1,17491127.0,1500863747.25,HKD,83.02,82.7433,金叉
信达生物,港股,2026-03-31,86.7,88.4,83.6,84.9,14518834.0,1236362762.1,HKD,83.69,82.6833,
信达生物,港股,2026-04-01,86.9,91.6,86.45,90.9,23805781.0,2140372575.04,HKD,85.36,83.1233,
信达生物,港股,2026-04-02,90.95,92.25,88.7,91.5,14715408.0,1336805148.81,HKD,87.78,83.7733,
信达生物,港股,2026-04-08,92.4,93.1,89.05,89.3,15285299.0,1381860758.55,HKD,88.54,84.3367,
信达生物,港股,2026-04-09,89.3,91.95,87.6,87.75,13565635.0,1205882604.0,HKD,88.87,84.58,
信达生物,港股,2026-04-10,88.2,89.15,87.35,88.5,8000827.0,706438629.55,HKD,89.59,84.88,
信达生物,港股,2026-04-13,88.0,88.4,86.55,86.9,8278760.0,720028029.85,HKD,88.79,85.0167,
信达生物,港股,2026-04-14,87.95,88.2,84.85,86.3,11019005.0,951626945.75,HKD,87.75,85.3133,
信达生物,港股,2026-04-15,88.0,91.95,88.0,91.4,21224244.0,1918217566.88,HKD,88.17,86.0033,
信达生物,港股,2026-04-16,91.4,92.65,89.45,92.4,10779295.0,987877510.05,HKD,89.1,86.9967,
信达生物,港股,2026-04-17,91.9,93.15,89.65,91.5,10353099.0,943591079.65,HKD,89.7,87.66,
信达生物,港股,2026-04-20,91.5,92.45,90.6,91.1,7391370.0,675941554.4,HKD,90.54,88.23,
信达生物,港股,2026-04-21,91.1,91.45,88.6,89.85,8659074.0,777259585.48,HKD,91.25,88.9267,
信达生物,港股,2026-04-22,89.15,90.05,87.15,88.2,9703138.0,856195204.35,HKD,90.61,89.1067,
信达生物,港股,2026-04-23,87.5,87.95,82.65,83.0,19332909.0,1623683342.85,HKD,88.73,88.9,死叉
信达生物,港股,2026-04-24,83.0,86.65,81.1,85.8,12657062.0,1069877188.8,HKD,87.59,88.96,
信达生物,港股,2026-04-27,85.8,85.8,83.35,83.55,6098244.0,512135341.6,HKD,86.08,88.47,
信达生物,港股,2026-04-28,82.8,85.4,82.2,82.6,8627842.0,718965846.55,HKD,84.63,87.8767,
信达生物,港股,2026-04-29,83.7,85.85,82.9,84.9,11502335.0,975468927.85,HKD,83.97,87.5833,
信达生物,港股,2026-04-30,84.9,91.0,84.5,90.0,18447576.0,1640408957.25,HKD,85.37,87.7333,
信达生物,港股,2026-05-04,91.45,93.25,90.05,92.45,11888729.0,1093562597.35,HKD,86.7,87.9967,
信达生物,港股,2026-05-05,92.0,92.7,90.55,92.0,3486669.0,319302628.6,HKD,88.39,88.3367,金叉
信达生物,港股,2026-05-06,92.0,92.1,88.65,90.6,12689122.0,1138926024.75,HKD,89.99,88.6233,
信达生物,港股,2026-05-07,91.5,93.8,89.95,91.1,14809689.0,1353497025.8,HKD,91.23,88.6033,
信达生物,港股,2026-05-08,90.1,91.05,88.85,90.0,8560263.0,767211371.9,HKD,91.23,88.4433,
信达生物,港股,2026-05-11,89.5,90.15,86.7,88.25,14980539.0,1317778967.25,HKD,90.39,88.2267,
信达生物,港股,2026-05-12,89.9,89.95,87.9,88.7,7815088.0,694349730.65,HKD,89.73,88.0667,
信达生物,港股,2026-05-13,88.7,89.25,86.3,87.05,6888202.0,601465465.3,HKD,89.02,87.88,
信达生物,港股,2026-05-14,87.85,90.75,85.5,86.7,11435789.0,995507029.25,HKD,88.14,87.78,
信达生物,港股,2026-05-15,85.4,86.2,79.55,82.0,23031965.0,1875834512.95,HKD,86.54,87.7133,死叉
信达生物,港股,2026-05-18,82.0,82.15,79.1,80.3,14510792.0,1163071103.05,HKD,84.95,87.3467,
信达生物,港股,2026-05-19,81.15,82.75,79.6,80.0,14553562.0,1170845847.85,HKD,83.21,87.11,
信达生物,港股,2026-05-20,80.05,81.5,78.15,79.4,12014786.0,952799721.5,HKD,81.68,86.8967,
信达生物,港股,2026-05-21,79.65,82.9,79.6,82.55,13659749.0,1119598223.95,HKD,80.85,86.74,
信达生物,港股,2026-05-22,84.35,86.15,80.75,80.95,10635980.0,879231043.5,HKD,80.64,86.1367,
信达生物,港股,2026-05-26,80.3,82.2,79.15,79.85,10663721.0,857024195.5,HKD,80.55,85.2967,
信达生物,港股,2026-05-27,80.0,80.05,77.85,78.95,12563163.0,992077848.65,HKD,80.34,84.4267,
信达生物,港股,2026-05-28,78.95,79.7,74.6,74.85,21861582.0,1668072281.85,HKD,79.43,83.3767,
信达生物,港股,2026-05-29,80.0,84.6,79.05,83.35,32759762.0,2685857290.65,HKD,79.59,82.86,
信达生物,港股,2026-06-01,83.8,84.75,80.1,80.9,18852664.0,1537531941.8,HKD,79.58,82.2533,
信达生物,港股,2026-06-02,80.2,80.6,76.8,78.85,15402190.0,1215111017.9,HKD,79.38,81.6267,
信达生物,港股,2026-06-03,77.9,78.75,76.25,76.85,13908178.0,1068224629.2,HKD,78.96,80.8367,
信达生物,港股,2026-06-04,76.75,77.6,75.35,76.4,9390673.0,716246847.7,HKD,79.27,80.1267,
信达生物,港股,2026-06-05,77.35,79.8,76.1,76.6,15099472.0,1168488633.24,HKD,77.92,79.4533,
信达生物,港股,2026-06-08,74.8,75.15,71.95,73.25,14606270.0,1075630910.36,HKD,76.39,78.87,
信达生物,港股,2026-06-09,73.25,74.1,69.55,73.15,17268133.0,1247031020.45,HKD,75.25,78.3933,
信达生物,港股,2026-06-10,72.0,75.25,71.2,74.35,13899547.0,1022152299.35,HKD,74.75,78.0167,
信达生物,港股,2026-06-11,74.35,75.2,71.55,72.95,10572210.0,770186173.15,HKD,74.06,77.5867,
信达生物,港股,2026-06-12,73.5,77.1,72.5,76.45,20243632.0,1531251353.5,HKD,74.03,77.18,
信达生物,港股,2026-06-15,78.0,79.25,76.65,77.4,11959247.0,929921468.55,HKD,74.86,76.9433,
信达生物,港股,2026-06-16,78.3,78.3,75.6,76.4,6706506.0,512332552.95,HKD,75.51,76.7133,
信达生物,港股,2026-06-17,76.0,77.75,74.65,74.85,7660565.0,579645456.4,HKD,75.61,76.44,
信达生物,港股,2026-06-18,74.0,78.05,73.8,76.15,8826037.0,670675156.65,HKD,76.25,76.5267,
信达生物,港股,2026-06-22,75.0,75.95,72.3,75.35,9138790.0,678446674.45,HKD,76.03,75.9933,金叉
信达生物,港股,2026-06-23,74.65,79.3,74.65,76.5,11391105.0,878351015.1,HKD,75.85,75.7,
信达生物,港股,2026-06-24,77.85,80.45,77.1,77.95,16678775.0,1313114992.06,HKD,76.16,75.64,
信达生物,港股,2026-06-25,78.15,78.65,74.75,76.1,13500827.0,1030649215.57,HKD,76.41,75.59,
信达生物,港股,2026-06-26,76.15,77.45,73.9,75.15,11027009.0,829235520.2,HKD,76.21,75.5067,
