name,market,date,close,position,strategy_equity,bh_equity,strategy_daily_ret_pct,bh_daily_ret_pct
君实生物,港股,2025-12-22,23.1,空仓,8420.87,10744.19,0.0,-0.6024
君实生物,港股,2025-12-23,23.48,空仓,8420.87,10920.93,0.0,1.645
君实生物,港股,2025-12-24,22.56,空仓,8420.87,10493.02,0.0,-3.9182
君实生物,港股,2025-12-29,22.04,空仓,8420.87,10251.16,0.0,-2.305
君实生物,港股,2025-12-30,21.58,空仓,8420.87,10037.21,0.0,-2.0871
君实生物,港股,2025-12-31,21.34,空仓,8420.87,9925.58,0.0,-1.1121
君实生物,港股,2026-01-02,22.28,空仓,8420.87,10362.79,0.0,4.4049
君实生物,港股,2026-01-05,22.88,空仓,8420.87,10641.86,0.0,2.693
君实生物,港股,2026-01-06,23.22,空仓,8420.87,10800.0,0.0,1.486
君实生物,港股,2026-01-07,24.02,空仓,8420.87,11172.09,0.0,3.4453
君实生物,港股,2026-01-08,23.96,持仓,8399.84,11144.19,-0.2498,-0.2498
君实生物,港股,2026-01-09,25.16,持仓,8820.53,11702.33,5.0083,5.0083
君实生物,港股,2026-01-12,24.86,持仓,8715.36,11562.79,-1.1924,-1.1924
君实生物,港股,2026-01-13,24.06,持仓,8434.9,11190.7,-3.218,-3.218
君实生物,港股,2026-01-14,24.5,持仓,8589.15,11395.35,1.8288,1.8288
君实生物,港股,2026-01-15,24.12,持仓,8455.93,11218.6,-1.551,-1.551
君实生物,港股,2026-01-16,24.12,持仓,8455.93,11218.6,0.0,0.0
君实生物,港股,2026-01-19,23.46,持仓,8224.55,10911.63,-2.7363,-2.7363
君实生物,港股,2026-01-20,23.28,持仓,8161.45,10827.91,-0.7673,-0.7673
君实生物,港股,2026-01-21,23.26,持仓,8154.43,10818.6,-0.0859,-0.0859
君实生物,港股,2026-01-22,22.66,空仓,8154.43,10539.53,0.0,-2.5795
君实生物,港股,2026-01-23,22.74,空仓,8154.43,10576.74,0.0,0.353
君实生物,港股,2026-01-26,23.76,空仓,8154.43,11051.16,0.0,4.4855
君实生物,港股,2026-01-27,24.08,空仓,8154.43,11200.0,0.0,1.3468
君实生物,港股,2026-01-28,22.86,空仓,8154.43,10632.56,0.0,-5.0664
君实生物,港股,2026-01-29,22.14,空仓,8154.43,10297.67,0.0,-3.1496
君实生物,港股,2026-01-30,21.38,空仓,8154.43,9944.19,0.0,-3.4327
君实生物,港股,2026-02-02,20.5,空仓,8154.43,9534.88,0.0,-4.116
君实生物,港股,2026-02-03,20.74,空仓,8154.43,9646.51,0.0,1.1707
君实生物,港股,2026-02-04,20.7,空仓,8154.43,9627.91,0.0,-0.1929
君实生物,港股,2026-02-05,20.88,空仓,8154.43,9711.63,0.0,0.8696
君实生物,港股,2026-02-06,20.8,空仓,8154.43,9674.42,0.0,-0.3831
君实生物,港股,2026-02-09,21.78,空仓,8154.43,10130.23,0.0,4.7115
君实生物,港股,2026-02-10,22.12,空仓,8154.43,10288.37,0.0,1.5611
君实生物,港股,2026-02-11,21.52,空仓,8154.43,10009.3,0.0,-2.7125
君实生物,港股,2026-02-12,21.04,空仓,8154.43,9786.05,0.0,-2.2305
君实生物,港股,2026-02-13,21.42,空仓,8154.43,9962.79,0.0,1.8061
君实生物,港股,2026-02-16,20.96,空仓,8154.43,9748.84,0.0,-2.1475
君实生物,港股,2026-02-20,21.88,空仓,8154.43,10176.74,0.0,4.3893
君实生物,港股,2026-02-23,21.84,持仓,8139.53,10158.14,-0.1828,-0.1828
君实生物,港股,2026-02-24,21.02,持仓,7833.92,9776.74,-3.7546,-3.7546
君实生物,港股,2026-02-25,21.26,持仓,7923.37,9888.37,1.1418,1.1418
君实生物,港股,2026-02-26,20.22,持仓,7535.77,9404.65,-4.8918,-4.8918
君实生物,港股,2026-02-27,20.48,空仓,7535.77,9525.58,0.0,1.2859
君实生物,港股,2026-03-02,19.17,空仓,7535.77,8916.28,0.0,-6.3965
君实生物,港股,2026-03-03,18.01,空仓,7535.77,8376.74,0.0,-6.0511
君实生物,港股,2026-03-04,17.93,空仓,7535.77,8339.53,0.0,-0.4442
君实生物,港股,2026-03-05,18.47,空仓,7535.77,8590.7,0.0,3.0117
君实生物,港股,2026-03-06,19.33,空仓,7535.77,8990.7,0.0,4.6562
君实生物,港股,2026-03-09,18.96,空仓,7535.77,8818.6,0.0,-1.9141
君实生物,港股,2026-03-10,19.95,空仓,7535.77,9279.07,0.0,5.2215
君实生物,港股,2026-03-11,19.98,空仓,7535.77,9293.02,0.0,0.1504
君实生物,港股,2026-03-12,19.93,空仓,7535.77,9269.77,0.0,-0.2503
君实生物,港股,2026-03-13,20.06,持仓,7584.93,9330.23,0.6523,0.6523
君实生物,港股,2026-03-16,20.24,持仓,7652.99,9413.95,0.8973,0.8973
君实生物,港股,2026-03-17,20.92,持仓,7910.1,9730.23,3.3597,3.3597
君实生物,港股,2026-03-18,22.14,持仓,8371.4,10297.67,5.8317,5.8317
君实生物,港股,2026-03-19,21.76,持仓,8227.72,10120.93,-1.7164,-1.7164
君实生物,港股,2026-03-20,21.9,持仓,8280.65,10186.05,0.6434,0.6434
君实生物,港股,2026-03-23,20.48,持仓,7743.73,9525.58,-6.484,-6.484
君实生物,港股,2026-03-24,21.2,持仓,8015.97,9860.47,3.5156,3.5156
君实生物,港股,2026-03-25,21.28,持仓,8046.22,9897.67,0.3774,0.3774
君实生物,港股,2026-03-26,21.2,持仓,8015.97,9860.47,-0.3759,-0.3759
君实生物,港股,2026-03-27,22.54,持仓,8522.64,10483.72,6.3208,6.3208
君实生物,港股,2026-03-30,23.08,持仓,8726.82,10734.88,2.3957,2.3957
君实生物,港股,2026-03-31,23.16,持仓,8757.07,10772.09,0.3466,0.3466
君实生物,港股,2026-04-01,25.84,持仓,9770.41,12018.6,11.5717,11.5717
君实生物,港股,2026-04-02,26.38,持仓,9974.59,12269.77,2.0898,2.0898
君实生物,港股,2026-04-08,25.42,持仓,9611.61,11823.26,-3.6391,-3.6391
君实生物,港股,2026-04-09,25.04,持仓,9467.92,11646.51,-1.4949,-1.4949
君实生物,港股,2026-04-10,24.94,持仓,9430.11,11600.0,-0.3994,-0.3994
君实生物,港股,2026-04-13,26.46,持仓,10004.84,12306.98,6.0946,6.0946
君实生物,港股,2026-04-14,25.78,持仓,9747.73,11990.7,-2.5699,-2.5699
君实生物,港股,2026-04-15,27.5,持仓,10398.08,12790.7,6.6718,6.6718
君实生物,港股,2026-04-16,27.54,持仓,10413.2,12809.3,0.1455,0.1455
君实生物,港股,2026-04-17,28.96,持仓,10950.12,13469.77,5.1561,5.1561
君实生物,港股,2026-04-20,28.6,持仓,10814.0,13302.33,-1.2431,-1.2431
君实生物,港股,2026-04-21,28.12,持仓,10632.51,13079.07,-1.6783,-1.6783
君实生物,港股,2026-04-22,27.92,持仓,10556.89,12986.05,-0.7112,-0.7112
君实生物,港股,2026-04-23,25.9,持仓,9793.1,12046.51,-7.235,-7.235
君实生物,港股,2026-04-24,25.88,持仓,9785.54,12037.21,-0.0772,-0.0772
君实生物,港股,2026-04-27,26.08,持仓,9861.16,12130.23,0.7728,0.7728
君实生物,港股,2026-04-28,27.24,空仓,9861.16,12669.77,0.0,4.4479
君实生物,港股,2026-04-29,26.68,空仓,9861.16,12409.3,0.0,-2.0558
君实生物,港股,2026-04-30,26.32,空仓,9861.16,12241.86,0.0,-1.3493
君实生物,港股,2026-05-04,25.2,空仓,9861.16,11720.93,0.0,-4.2553
君实生物,港股,2026-05-05,24.86,空仓,9861.16,11562.79,0.0,-1.3492
君实生物,港股,2026-05-06,25.3,空仓,9861.16,11767.44,0.0,1.7699
君实生物,港股,2026-05-07,25.58,空仓,9861.16,11897.67,0.0,1.1067
君实生物,港股,2026-05-08,24.48,空仓,9861.16,11386.05,0.0,-4.3002
君实生物,港股,2026-05-11,26.1,空仓,9861.16,12139.53,0.0,6.6176
君实生物,港股,2026-05-12,25.8,空仓,9861.16,12000.0,0.0,-1.1494
君实生物,港股,2026-05-13,24.88,空仓,9861.16,11572.09,0.0,-3.5659
君实生物,港股,2026-05-14,24.48,空仓,9861.16,11386.05,0.0,-1.6077
君实生物,港股,2026-05-15,23.72,空仓,9861.16,11032.56,0.0,-3.1046
君实生物,港股,2026-05-18,22.88,空仓,9861.16,10641.86,0.0,-3.5413
君实生物,港股,2026-05-19,22.6,空仓,9861.16,10511.63,0.0,-1.2238
君实生物,港股,2026-05-20,23.16,空仓,9861.16,10772.09,0.0,2.4779
君实生物,港股,2026-05-21,23.86,空仓,9861.16,11097.67,0.0,3.0225
君实生物,港股,2026-05-22,23.16,空仓,9861.16,10772.09,0.0,-2.9338
君实生物,港股,2026-05-26,21.66,空仓,9861.16,10074.42,0.0,-6.4767
君实生物,港股,2026-05-27,21.0,空仓,9861.16,9767.44,0.0,-3.0471
君实生物,港股,2026-05-28,20.28,空仓,9861.16,9432.56,0.0,-3.4286
君实生物,港股,2026-05-29,21.06,空仓,9861.16,9795.35,0.0,3.8462
君实生物,港股,2026-06-01,19.35,空仓,9861.16,9000.0,0.0,-8.1197
君实生物,港股,2026-06-02,18.69,空仓,9861.16,8693.02,0.0,-3.4109
君实生物,港股,2026-06-03,18.11,空仓,9861.16,8423.26,0.0,-3.1033
君实生物,港股,2026-06-04,17.6,空仓,9861.16,8186.05,0.0,-2.8161
君实生物,港股,2026-06-05,17.26,空仓,9861.16,8027.91,0.0,-1.9318
君实生物,港股,2026-06-08,16.73,空仓,9861.16,7781.4,0.0,-3.0707
君实生物,港股,2026-06-09,16.14,空仓,9861.16,7506.98,0.0,-3.5266
君实生物,港股,2026-06-10,16.6,空仓,9861.16,7720.93,0.0,2.8501
君实生物,港股,2026-06-11,16.49,空仓,9861.16,7669.77,0.0,-0.6627
君实生物,港股,2026-06-12,17.29,空仓,9861.16,8041.86,0.0,4.8514
君实生物,港股,2026-06-15,16.94,空仓,9861.16,7879.07,0.0,-2.0243
君实生物,港股,2026-06-16,16.51,空仓,9861.16,7679.07,0.0,-2.5384
君实生物,港股,2026-06-17,15.89,空仓,9861.16,7390.7,0.0,-3.7553
君实生物,港股,2026-06-18,16.38,空仓,9861.16,7618.6,0.0,3.0837
君实生物,港股,2026-06-22,16.12,空仓,9861.16,7497.67,0.0,-1.5873
君实生物,港股,2026-06-23,16.25,空仓,9861.16,7558.14,0.0,0.8065
君实生物,港股,2026-06-24,16.57,空仓,9861.16,7706.98,0.0,1.9692
君实生物,港股,2026-06-25,16.14,空仓,9861.16,7506.98,0.0,-2.5951
君实生物,港股,2026-06-26,15.37,空仓,9861.16,7148.84,0.0,-4.7708
君实生物,港股,2026-06-29,17.21,空仓,9861.16,8004.65,0.0,11.9714
君实生物,港股,2026-06-30,16.65,空仓,9861.16,7744.19,0.0,-3.2539
君实生物,港股,2026-07-02,18.17,持仓,10761.4,8451.16,9.1291,9.1291
君实生物,港股,2026-07-03,18.83,持仓,11152.29,8758.14,3.6324,3.6324
君实生物,港股,2026-07-06,19.18,持仓,11359.58,8920.93,1.8587,1.8587
君实生物,港股,2026-07-07,18.77,持仓,11116.75,8730.23,-2.1376,-2.1376
君实生物,港股,2026-07-08,18.5,持仓,10956.84,8604.65,-1.4385,-1.4385
君实生物,港股,2026-07-09,18.58,持仓,11004.22,8641.86,0.4324,0.4324
君实生物,港股,2026-07-10,19.37,持仓,11472.11,9009.3,4.2519,4.2519
