name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
君实生物,港股,2025-09-25,30.26,32.02,29.92,30.92,9740504.0,30.676,32.8973,,HOLD,空仓,
君实生物,港股,2025-09-26,30.76,31.18,29.82,29.82,5121600.0,30.22,32.5853,,HOLD,空仓,
君实生物,港股,2025-09-29,29.9,30.22,28.7,29.62,8402600.0,30.024,32.2,,HOLD,空仓,
君实生物,港股,2025-09-30,29.92,30.74,29.86,30.46,4515400.0,30.096,31.7747,,HOLD,空仓,
君实生物,港股,2025-10-02,30.98,32.62,30.86,32.62,1944040.0,30.688,31.6213,,HOLD,空仓,
君实生物,港股,2025-10-03,32.62,32.62,31.4,31.76,420200.0,30.856,31.5,,HOLD,空仓,
君实生物,港股,2025-10-06,31.24,31.5,30.56,31.08,526457.0,31.108,31.3227,,HOLD,空仓,
君实生物,港股,2025-10-08,30.66,31.7,30.28,31.6,986513.0,31.504,31.236,金叉,BUY,持仓,→ 次日(2025-10-09)开盘买入 @ 31.8
君实生物,港股,2025-10-09,31.8,31.8,29.7,29.7,5393600.0,31.352,31.0013,,HOLD,持仓,
君实生物,港股,2025-10-10,29.8,30.44,28.28,29.58,5150702.0,30.744,30.8253,死叉,SELL,空仓,→ 次日(2025-10-13)开盘卖出 @ 26.84 (盈亏: -15.6%)
君实生物,港股,2025-10-13,26.84,28.4,26.4,27.02,12529497.0,29.796,30.4427,,HOLD,空仓,
君实生物,港股,2025-10-14,27.64,27.64,25.1,26.3,8307464.0,28.84,30.056,,HOLD,空仓,
君实生物,港股,2025-10-15,26.3,26.44,25.1,26.16,7243600.0,27.752,29.76,,HOLD,空仓,
君实生物,港股,2025-10-16,26.28,27.7,26.02,26.72,6062200.0,27.156,29.5347,,HOLD,空仓,
君实生物,港股,2025-10-17,28.04,28.56,26.0,26.26,7789576.0,26.492,29.308,,HOLD,空仓,
君实生物,港股,2025-10-20,26.82,27.2,26.26,26.66,3718400.0,26.42,29.024,,HOLD,空仓,
君实生物,港股,2025-10-21,27.0,27.46,26.52,26.78,3609000.0,26.516,28.8213,,HOLD,空仓,
君实生物,港股,2025-10-22,26.86,27.78,25.98,26.36,4801514.0,26.556,28.604,,HOLD,空仓,
君实生物,港股,2025-10-23,26.5,26.5,24.78,25.32,7056606.0,26.276,28.2613,,HOLD,空仓,
君实生物,港股,2025-10-24,25.6,25.66,25.0,25.06,3469200.0,26.036,27.7573,,HOLD,空仓,
君实生物,港股,2025-10-27,25.66,26.64,25.66,25.96,4710840.0,25.896,27.3707,,HOLD,空仓,
君实生物,港股,2025-10-28,26.64,26.64,25.04,25.16,3046472.0,25.572,26.976,,HOLD,空仓,
君实生物,港股,2025-10-30,25.42,25.42,23.9,25.06,5824486.0,25.312,26.54,,HOLD,空仓,
君实生物,港股,2025-10-31,25.12,26.7,25.04,26.58,7915800.0,25.564,26.332,,HOLD,空仓,
君实生物,港股,2025-11-03,26.7,27.68,26.26,26.7,5693534.0,25.892,26.14,,HOLD,空仓,
君实生物,港股,2025-11-04,26.58,26.9,25.9,26.12,2409800.0,25.924,26.08,,HOLD,空仓,
君实生物,港股,2025-11-05,26.1,26.28,25.44,25.8,2487640.0,26.052,26.0467,金叉,BUY,持仓,→ 次日(2025-11-06)开盘买入 @ 26.0
君实生物,港股,2025-11-06,26.0,26.1,25.34,25.98,1804200.0,26.236,26.0347,,HOLD,持仓,
君实生物,港股,2025-11-07,25.7,25.92,24.46,24.52,5889200.0,25.824,25.888,死叉,SELL,空仓,→ 次日(2025-11-10)开盘卖出 @ 25.32 (盈亏: -2.62%)
君实生物,港股,2025-11-10,25.32,25.76,24.5,25.4,2965600.0,25.564,25.8307,,HOLD,空仓,
君实生物,港股,2025-11-11,25.9,25.9,24.82,25.06,1532200.0,25.352,25.724,,HOLD,空仓,
君实生物,港股,2025-11-12,25.08,25.84,25.08,25.5,2388803.0,25.292,25.6387,,HOLD,空仓,
君实生物,港股,2025-11-13,25.86,26.48,25.68,26.3,3674600.0,25.356,25.6347,,HOLD,空仓,
君实生物,港股,2025-11-14,26.08,26.78,25.6,25.84,3096600.0,25.62,25.6693,,HOLD,空仓,
君实生物,港股,2025-11-17,25.98,25.98,24.5,24.74,3713524.0,25.488,25.648,,HOLD,空仓,
君实生物,港股,2025-11-18,24.9,25.26,24.16,24.42,2510508.0,25.36,25.5453,,HOLD,空仓,
君实生物,港股,2025-11-19,24.42,24.7,23.04,24.26,2892200.0,25.112,25.4853,,HOLD,空仓,
君实生物,港股,2025-11-20,24.44,24.66,23.98,24.56,1722600.0,24.764,25.452,,HOLD,空仓,
君实生物,港股,2025-11-21,23.82,24.48,23.3,23.46,2583200.0,24.288,25.244,,HOLD,空仓,
君实生物,港股,2025-11-24,23.5,24.04,23.36,23.8,2243349.0,24.1,25.0507,,HOLD,空仓,
君实生物,港股,2025-11-25,24.1,25.2,24.1,24.4,3155050.0,24.096,24.936,,HOLD,空仓,
君实生物,港股,2025-11-26,24.52,25.66,24.14,25.18,3287000.0,24.28,24.8947,,HOLD,空仓,
君实生物,港股,2025-11-27,25.22,25.8,25.12,25.44,2013200.0,24.456,24.8587,,HOLD,空仓,
君实生物,港股,2025-11-28,25.44,25.7,24.96,25.32,1725200.0,24.828,24.912,,HOLD,空仓,
君实生物,港股,2025-12-01,25.3,25.36,24.36,24.78,1988400.0,25.024,24.8707,金叉,BUY,持仓,→ 次日(2025-12-02)开盘买入 @ 24.76
君实生物,港股,2025-12-02,24.76,24.76,23.94,24.02,1959200.0,24.948,24.8013,,HOLD,持仓,
君实生物,港股,2025-12-03,24.2,24.2,23.5,23.7,1485800.0,24.652,24.6813,死叉,SELL,空仓,→ 次日(2025-12-04)开盘卖出 @ 24.18 (盈亏: -2.34%)
君实生物,港股,2025-12-04,24.18,24.18,23.72,23.96,1526000.0,24.356,24.5253,,HOLD,空仓,
君实生物,港股,2025-12-05,24.16,24.24,23.34,23.56,2959200.0,24.004,24.3733,,HOLD,空仓,
