name,market,date,close,position,strategy_equity,bh_equity,strategy_daily_ret_pct,bh_daily_ret_pct
恒瑞医药,A股,2025-07-01,52.26,空仓,10000.0,10000.0,0.0,0.0
恒瑞医药,A股,2025-07-02,52.05,空仓,10000.0,9959.82,0.0,-0.4018
恒瑞医药,A股,2025-07-03,52.27,空仓,10000.0,10001.91,0.0,0.4227
恒瑞医药,A股,2025-07-04,53.06,空仓,10000.0,10153.08,0.0,1.5114
恒瑞医药,A股,2025-07-07,52.45,空仓,10000.0,10036.36,0.0,-1.1496
恒瑞医药,A股,2025-07-08,53.2,空仓,10000.0,10179.87,0.0,1.4299
恒瑞医药,A股,2025-07-09,56.99,空仓,10000.0,10905.09,0.0,7.1241
恒瑞医药,A股,2025-07-10,57.4,空仓,10000.0,10983.54,0.0,0.7194
恒瑞医药,A股,2025-07-11,56.7,空仓,10000.0,10849.6,0.0,-1.2195
恒瑞医药,A股,2025-07-14,57.01,空仓,10000.0,10908.92,0.0,0.5467
恒瑞医药,A股,2025-07-15,57.02,空仓,10000.0,10910.83,0.0,0.0175
恒瑞医药,A股,2025-07-16,57.02,空仓,10000.0,10910.83,0.0,0.0
恒瑞医药,A股,2025-07-17,57.53,空仓,10000.0,11008.42,0.0,0.8944
恒瑞医药,A股,2025-07-18,58.56,空仓,10000.0,11205.51,0.0,1.7904
恒瑞医药,A股,2025-07-21,57.8,空仓,10000.0,11060.08,0.0,-1.2978
恒瑞医药,A股,2025-07-22,57.21,空仓,10000.0,10947.19,0.0,-1.0208
恒瑞医药,A股,2025-07-23,56.93,空仓,10000.0,10893.61,0.0,-0.4894
恒瑞医药,A股,2025-07-24,57.3,空仓,10000.0,10964.41,0.0,0.6499
恒瑞医药,A股,2025-07-25,56.2,空仓,10000.0,10753.92,0.0,-1.9197
恒瑞医药,A股,2025-07-28,61.84,空仓,10000.0,11833.14,0.0,10.0356
恒瑞医药,A股,2025-07-29,63.6,空仓,10000.0,12169.92,0.0,2.8461
恒瑞医药,A股,2025-07-30,63.39,空仓,10000.0,12129.74,0.0,-0.3302
恒瑞医药,A股,2025-07-31,62.7,空仓,10000.0,11997.7,0.0,-1.0885
恒瑞医药,A股,2025-08-01,61.11,空仓,10000.0,11693.46,0.0,-2.5359
恒瑞医药,A股,2025-08-04,61.8,空仓,10000.0,11825.49,0.0,1.1291
恒瑞医药,A股,2025-08-05,62.1,空仓,10000.0,11882.89,0.0,0.4854
恒瑞医药,A股,2025-08-06,61.38,空仓,10000.0,11745.12,0.0,-1.1594
恒瑞医药,A股,2025-08-07,60.61,空仓,10000.0,11597.78,0.0,-1.2545
恒瑞医药,A股,2025-08-08,60.79,空仓,10000.0,11632.22,0.0,0.297
恒瑞医药,A股,2025-08-11,60.87,空仓,10000.0,11647.53,0.0,0.1316
恒瑞医药,A股,2025-08-12,60.65,空仓,10000.0,11605.43,0.0,-0.3614
恒瑞医药,A股,2025-08-13,62.41,空仓,10000.0,11942.21,0.0,2.9019
恒瑞医药,A股,2025-08-14,62.62,空仓,10000.0,11982.4,0.0,0.3365
恒瑞医药,A股,2025-08-15,63.2,持仓,10092.62,12093.38,0.9262,0.9262
恒瑞医药,A股,2025-08-18,62.88,持仓,10041.52,12032.15,-0.5063,-0.5063
恒瑞医药,A股,2025-08-19,61.49,持仓,9819.55,11766.17,-2.2106,-2.2106
恒瑞医药,A股,2025-08-20,62.65,持仓,10004.79,11988.14,1.8865,1.8865
恒瑞医药,A股,2025-08-21,63.79,持仓,10186.84,12206.28,1.8196,1.8196
恒瑞医药,A股,2025-08-22,64.78,持仓,10344.94,12395.71,1.552,1.552
恒瑞医药,A股,2025-08-25,66.06,持仓,10549.35,12640.64,1.9759,1.9759
恒瑞医药,A股,2025-08-26,65.1,持仓,10396.04,12456.95,-1.4532,-1.4532
恒瑞医药,A股,2025-08-27,62.85,持仓,10036.73,12026.41,-3.4562,-3.4562
恒瑞医药,A股,2025-08-28,62.83,持仓,10033.54,12022.58,-0.0318,-0.0318
恒瑞医药,A股,2025-08-29,66.03,持仓,10544.55,12634.9,5.0931,5.0931
恒瑞医药,A股,2025-09-01,68.15,持仓,10883.1,13040.57,3.2107,3.2107
恒瑞医药,A股,2025-09-02,68.67,持仓,10966.15,13140.07,0.763,0.763
恒瑞医药,A股,2025-09-03,71.78,持仓,11462.79,13735.17,4.5289,4.5289
恒瑞医药,A股,2025-09-04,68.45,持仓,10931.01,13097.97,-4.6392,-4.6392
恒瑞医药,A股,2025-09-05,72.27,持仓,11541.04,13828.93,5.5807,5.5807
恒瑞医药,A股,2025-09-08,72.11,持仓,11515.49,13798.32,-0.2214,-0.2214
恒瑞医药,A股,2025-09-09,70.89,持仓,11320.66,13564.87,-1.6919,-1.6919
恒瑞医药,A股,2025-09-10,70.12,持仓,11197.7,13417.53,-1.0862,-1.0862
恒瑞医药,A股,2025-09-11,68.09,持仓,10873.52,13029.09,-2.895,-2.895
恒瑞医药,A股,2025-09-12,68.81,持仓,10988.5,13166.86,1.0574,1.0574
