name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
百济神州,美股,2025-09-08,340.32,347.17,338.0,346.45,399928.0,335.056,317.718,,HOLD,持仓,
百济神州,美股,2025-09-09,348.66,351.27,347.0,351.13,349055.0,338.874,319.8387,,HOLD,持仓,
百济神州,美股,2025-09-10,324.49,330.35,312.28,313.93,1021845.0,334.408,319.9333,,HOLD,持仓,
百济神州,美股,2025-09-11,324.51,336.8,324.51,335.67,429396.0,337.796,321.6893,,HOLD,持仓,
百济神州,美股,2025-09-12,331.66,333.03,324.03,324.34,274662.0,334.304,322.3807,,HOLD,持仓,
百济神州,美股,2025-09-15,332.94,334.03,330.0,332.27,356024.0,331.468,323.6207,,HOLD,持仓,
百济神州,美股,2025-09-16,327.78,327.78,323.69,327.2,316617.0,326.682,324.8587,,HOLD,持仓,
百济神州,美股,2025-09-17,330.0,334.1,330.0,332.2,157833.0,330.336,326.4113,,HOLD,持仓,
百济神州,美股,2025-09-18,335.0,343.28,335.0,342.89,229881.0,331.78,329.2613,,HOLD,持仓,
百济神州,美股,2025-09-19,335.0,339.25,332.39,334.4,241905.0,333.792,331.6907,,HOLD,持仓,
百济神州,美股,2025-09-22,337.49,339.67,334.4,337.82,112387.0,334.902,333.8087,,HOLD,持仓,
百济神州,美股,2025-09-23,329.5,332.17,326.69,329.07,169975.0,335.276,333.6107,,HOLD,持仓,
百济神州,美股,2025-09-24,327.98,331.15,327.4,329.84,134858.0,334.804,333.1827,,HOLD,持仓,
百济神州,美股,2025-09-25,330.14,332.74,325.43,328.71,252336.0,331.968,333.848,死叉,SELL,空仓,→ 次日(2025-09-26)开盘卖出 @ 326.05 (盈亏: 0.79%)
百济神州,美股,2025-09-26,326.05,330.0,321.84,326.06,198187.0,330.3,332.7987,,HOLD,空仓,
百济神州,美股,2025-09-29,327.4,333.03,327.21,332.83,162541.0,329.302,331.8907,,HOLD,空仓,
百济神州,美股,2025-09-30,337.05,342.26,335.57,340.7,273720.0,331.628,331.1953,金叉,BUY,持仓,→ 次日(2025-10-01)开盘买入 @ 340.73
百济神州,美股,2025-10-01,340.73,346.58,334.61,335.16,279259.0,332.692,332.6107,,HOLD,持仓,
百济神州,美股,2025-10-02,349.0,355.3,344.44,345.17,424755.0,335.984,333.244,,HOLD,持仓,
百济神州,美股,2025-10-03,339.11,347.09,334.53,343.87,163179.0,339.546,334.546,,HOLD,持仓,
百济神州,美股,2025-10-06,344.98,346.0,340.88,344.53,168706.0,341.886,335.3633,,HOLD,持仓,
百济神州,美股,2025-10-07,345.0,346.41,341.43,341.62,150224.0,342.07,336.3247,,HOLD,持仓,
百济神州,美股,2025-10-08,347.82,353.0,346.99,351.09,155837.0,345.256,337.584,,HOLD,持仓,
百济神州,美股,2025-10-09,335.51,337.82,329.64,335.8,212278.0,343.382,337.1113,,HOLD,持仓,
百济神州,美股,2025-10-10,330.0,332.39,316.4,320.1,335152.0,338.628,336.158,,HOLD,持仓,
百济神州,美股,2025-10-13,322.54,332.33,322.54,327.03,145765.0,335.128,335.4387,死叉,SELL,空仓,→ 次日(2025-10-14)开盘卖出 @ 315.0 (盈亏: -7.55%)
百济神州,美股,2025-10-14,315.0,326.46,309.0,320.94,367391.0,330.992,334.8967,,HOLD,空仓,
百济神州,美股,2025-10-15,313.01,319.74,312.01,316.15,321353.0,324.004,333.984,,HOLD,空仓,
