name,market,date,close,position,strategy_equity,bh_equity,strategy_daily_ret_pct,bh_daily_ret_pct
百济神州,港股,2025-07-02,145.0,空仓,10000.0,10000.0,0.0,0.0
百济神州,港股,2025-07-03,149.3,空仓,10000.0,10296.55,0.0,2.9655
百济神州,港股,2025-07-04,148.5,空仓,10000.0,10241.38,0.0,-0.5358
百济神州,港股,2025-07-07,146.2,空仓,10000.0,10082.76,0.0,-1.5488
百济神州,港股,2025-07-08,147.2,空仓,10000.0,10151.72,0.0,0.684
百济神州,港股,2025-07-09,150.4,空仓,10000.0,10372.41,0.0,2.1739
百济神州,港股,2025-07-10,152.8,空仓,10000.0,10537.93,0.0,1.5957
百济神州,港股,2025-07-11,154.1,空仓,10000.0,10627.59,0.0,0.8508
百济神州,港股,2025-07-14,152.5,空仓,10000.0,10517.24,0.0,-1.0383
百济神州,港股,2025-07-15,164.4,空仓,10000.0,11337.93,0.0,7.8033
百济神州,港股,2025-07-16,165.7,空仓,10000.0,11427.59,0.0,0.7908
百济神州,港股,2025-07-17,183.3,空仓,10000.0,12641.38,0.0,10.6216
百济神州,港股,2025-07-18,182.7,空仓,10000.0,12600.0,0.0,-0.3273
百济神州,港股,2025-07-21,175.6,空仓,10000.0,12110.34,0.0,-3.8862
百济神州,港股,2025-07-22,176.2,空仓,10000.0,12151.72,0.0,0.3417
百济神州,港股,2025-07-23,180.9,空仓,10000.0,12475.86,0.0,2.6674
百济神州,港股,2025-07-24,179.0,空仓,10000.0,12344.83,0.0,-1.0503
百济神州,港股,2025-07-25,176.2,空仓,10000.0,12151.72,0.0,-1.5642
百济神州,港股,2025-07-28,181.4,空仓,10000.0,12510.34,0.0,2.9512
百济神州,港股,2025-07-29,185.9,空仓,10000.0,12820.69,0.0,2.4807
百济神州,港股,2025-07-30,182.4,空仓,10000.0,12579.31,0.0,-1.8827
百济神州,港股,2025-07-31,181.4,空仓,10000.0,12510.34,0.0,-0.5482
百济神州,港股,2025-08-01,177.0,空仓,10000.0,12206.9,0.0,-2.4256
百济神州,港股,2025-08-04,182.6,空仓,10000.0,12593.1,0.0,3.1638
百济神州,港股,2025-08-05,186.3,空仓,10000.0,12848.28,0.0,2.0263
百济神州,港股,2025-08-06,182.7,空仓,10000.0,12600.0,0.0,-1.9324
百济神州,港股,2025-08-07,182.5,空仓,10000.0,12586.21,0.0,-0.1095
