name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
君实生物,A股,2026-02-03,34.95,35.3,34.54,35.25,8532577.0,36.356,36.796,死叉,SELL,空仓,→ 次日(2026-02-04)开盘卖出 @ 35.03 (盈亏: -10.11%)
君实生物,A股,2026-02-04,35.03,35.41,34.27,35.41,11437110.0,35.602,36.5953,,HOLD,空仓,
君实生物,A股,2026-02-05,35.43,35.68,35.08,35.09,7615295.0,35.256,36.4367,,HOLD,空仓,
君实生物,A股,2026-02-06,34.87,35.49,34.54,34.9,6419970.0,35.06,36.3067,,HOLD,空仓,
君实生物,A股,2026-02-09,35.39,35.87,35.2,35.4,7337595.0,35.21,36.2307,,HOLD,空仓,
君实生物,A股,2026-02-10,35.49,36.24,35.21,35.72,9299712.0,35.304,36.2593,,HOLD,空仓,
君实生物,A股,2026-02-11,35.55,35.88,35.01,35.03,7653007.0,35.228,36.2447,,HOLD,空仓,
君实生物,A股,2026-02-12,35.0,35.16,34.6,34.6,6995859.0,35.13,36.2113,,HOLD,空仓,
君实生物,A股,2026-02-13,34.6,34.76,34.23,34.27,6515671.0,35.004,36.076,,HOLD,空仓,
君实生物,A股,2026-02-24,34.47,34.6,34.11,34.27,6293984.0,34.778,35.83,,HOLD,空仓,
君实生物,A股,2026-02-25,34.37,34.99,34.23,34.75,6974218.0,34.584,35.4147,,HOLD,空仓,
君实生物,A股,2026-02-26,34.73,34.73,33.91,33.94,8891953.0,34.366,35.0653,,HOLD,空仓,
君实生物,A股,2026-02-27,33.6,34.12,33.55,34.0,6280787.0,34.246,34.8773,,HOLD,空仓,
君实生物,A股,2026-03-02,33.2,33.47,31.68,31.83,16303097.0,33.758,34.6073,,HOLD,空仓,
君实生物,A股,2026-03-03,31.88,32.07,29.75,29.98,16505748.0,32.9,34.296,,HOLD,空仓,
君实生物,A股,2026-03-04,29.71,30.18,29.46,29.72,8530292.0,31.894,33.9273,,HOLD,空仓,
君实生物,A股,2026-03-05,30.09,30.35,29.63,29.76,8550476.0,31.058,33.5507,,HOLD,空仓,
君实生物,A股,2026-03-06,29.76,31.6,29.68,31.21,13528279.0,30.5,33.292,,HOLD,空仓,
君实生物,A股,2026-03-09,30.54,31.05,30.33,30.67,9608233.0,30.268,33.01,,HOLD,空仓,
君实生物,A股,2026-03-10,31.3,31.92,31.21,31.77,10699016.0,30.626,32.768,,HOLD,空仓,
君实生物,A股,2026-03-11,31.9,32.01,31.18,31.32,12057022.0,30.946,32.4747,,HOLD,空仓,
君实生物,A股,2026-03-12,31.21,31.43,30.61,31.14,12855111.0,31.222,32.2153,,HOLD,空仓,
君实生物,A股,2026-03-13,31.14,31.73,30.5,31.0,22455813.0,31.18,31.9753,,HOLD,空仓,
君实生物,A股,2026-03-16,30.8,31.57,30.02,31.55,15304135.0,31.356,31.794,,HOLD,空仓,
君实生物,A股,2026-03-17,31.62,33.36,31.4,32.49,21992414.0,31.5,31.6753,,HOLD,空仓,
君实生物,A股,2026-03-18,32.5,33.66,32.35,33.36,17527789.0,31.908,31.5827,金叉,BUY,持仓,→ 次日(2026-03-19)开盘买入 @ 33.0
君实生物,A股,2026-03-19,33.0,33.65,32.89,33.32,12953502.0,32.344,31.5413,,HOLD,持仓,
君实生物,A股,2026-03-20,33.32,34.0,32.4,32.4,15250911.0,32.624,31.4347,,HOLD,持仓,
君实生物,A股,2026-03-23,31.97,32.45,30.93,31.29,13455252.0,32.572,31.3987,,HOLD,持仓,
君实生物,A股,2026-03-24,31.8,33.29,31.8,33.21,17344751.0,32.716,31.614,,HOLD,持仓,
君实生物,A股,2026-03-25,33.18,33.47,32.44,32.63,11724805.0,32.57,31.808,,HOLD,持仓,
君实生物,A股,2026-03-26,32.63,33.22,32.27,32.46,9103609.0,32.398,31.988,,HOLD,持仓,
君实生物,A股,2026-03-27,32.3,34.3,32.16,33.7,18695931.0,32.658,32.154,,HOLD,持仓,
君实生物,A股,2026-03-30,33.27,34.83,33.18,34.19,15812642.0,33.238,32.3887,,HOLD,持仓,
君实生物,A股,2026-03-31,34.19,35.04,34.1,34.83,16692939.0,33.562,32.5927,,HOLD,持仓,
君实生物,A股,2026-04-01,35.0,38.49,35.0,38.4,41323784.0,34.716,33.0647,,HOLD,持仓,
君实生物,A股,2026-04-02,38.25,39.39,37.78,38.86,32120152.0,35.996,33.5793,,HOLD,持仓,
君实生物,A股,2026-04-03,38.03,39.17,37.91,38.79,21807343.0,37.014,34.0987,,HOLD,持仓,
君实生物,A股,2026-04-07,38.6,39.79,37.2,38.85,20101732.0,37.946,34.5853,,HOLD,持仓,
君实生物,A股,2026-04-08,39.05,39.95,38.08,39.23,20581942.0,38.826,35.0347,,HOLD,持仓,
君实生物,A股,2026-04-09,39.0,40.1,38.5,38.6,16726853.0,38.866,35.384,,HOLD,持仓,
君实生物,A股,2026-04-10,38.27,38.87,37.95,38.08,17044267.0,38.71,35.7013,,HOLD,持仓,
君实生物,A股,2026-04-13,37.9,42.39,37.77,41.57,39976774.0,39.266,36.3127,,HOLD,持仓,
君实生物,A股,2026-04-14,41.43,41.7,40.04,41.3,23378905.0,39.756,36.98,,HOLD,持仓,
君实生物,A股,2026-04-15,42.0,44.0,40.58,43.5,32478722.0,40.61,37.666,,HOLD,持仓,
君实生物,A股,2026-04-16,43.04,45.37,42.81,44.38,29481061.0,41.766,38.4493,,HOLD,持仓,
君实生物,A股,2026-04-17,44.35,45.48,43.82,45.04,24241538.0,43.158,39.288,,HOLD,持仓,
君实生物,A股,2026-04-20,45.04,46.55,43.08,43.18,35304595.0,43.48,39.92,,HOLD,持仓,
君实生物,A股,2026-04-21,43.56,43.6,41.79,42.32,23667186.0,43.684,40.462,,HOLD,持仓,
君实生物,A股,2026-04-22,42.02,43.16,41.97,42.37,13989512.0,43.458,40.9647,,HOLD,持仓,
君实生物,A股,2026-04-23,42.39,42.5,40.62,40.72,21729221.0,42.726,41.1193,,HOLD,持仓,
君实生物,A股,2026-04-24,40.31,40.73,39.24,39.8,18865233.0,41.678,41.182,,HOLD,持仓,
君实生物,A股,2026-04-27,39.78,41.02,39.09,40.77,19144467.0,41.196,41.314,死叉,SELL,空仓,→ 次日(2026-04-28)开盘卖出 @ 41.5 (盈亏: 25.76%)
君实生物,A股,2026-04-28,41.5,43.0,40.5,41.36,30267090.0,41.004,41.4813,,HOLD,空仓,
君实生物,A股,2026-04-29,41.49,41.49,40.17,40.3,14537622.0,40.59,41.5527,,HOLD,空仓,
君实生物,A股,2026-04-30,40.29,41.69,39.82,40.38,14050584.0,40.522,41.6713,,HOLD,空仓,
君实生物,A股,2026-05-06,39.4,40.56,39.35,39.87,17400278.0,40.536,41.7907,,HOLD,空仓,
君实生物,A股,2026-05-07,39.99,40.79,39.91,40.5,12226494.0,40.482,41.7193,,HOLD,空仓,
君实生物,A股,2026-05-08,40.55,40.85,39.01,39.36,14040943.0,40.082,41.59,,HOLD,空仓,
君实生物,A股,2026-05-11,39.47,42.95,39.29,42.08,27391917.0,40.438,41.4953,,HOLD,空仓,
君实生物,A股,2026-05-12,42.08,42.8,41.22,41.41,19913331.0,40.644,41.2973,,HOLD,空仓,
君实生物,A股,2026-05-13,41.87,41.87,39.7,40.23,18899746.0,40.716,40.9767,,HOLD,空仓,
君实生物,A股,2026-05-14,40.23,40.58,39.02,39.29,13360094.0,40.474,40.7173,,HOLD,空仓,
君实生物,A股,2026-05-15,39.22,39.47,38.27,38.55,13042536.0,40.312,40.466,,HOLD,空仓,
君实生物,A股,2026-05-18,38.21,38.33,37.36,37.77,11443817.0,39.45,40.1593,,HOLD,空仓,
君实生物,A股,2026-05-19,37.74,38.43,37.15,37.65,10579581.0,38.698,39.9547,,HOLD,空仓,
君实生物,A股,2026-05-20,37.96,38.88,37.64,38.5,13201774.0,38.352,39.868,,HOLD,空仓,
君实生物,A股,2026-05-21,38.27,41.28,38.24,39.1,22846353.0,38.314,39.7567,,HOLD,空仓,
君实生物,A股,2026-05-22,39.31,39.51,36.71,37.13,20952476.0,38.03,39.4747,,HOLD,空仓,
君实生物,A股,2026-05-25,36.81,37.22,36.08,36.47,13807308.0,37.77,39.2193,,HOLD,空仓,
君实生物,A股,2026-05-26,36.05,36.62,34.79,35.2,14227535.0,37.28,38.874,,HOLD,空仓,
君实生物,A股,2026-05-27,35.55,35.55,33.96,34.35,13196500.0,36.45,38.506,,HOLD,空仓,
君实生物,A股,2026-05-28,34.24,34.84,32.98,33.51,12695369.0,35.332,38.04,,HOLD,空仓,
君实生物,A股,2026-05-29,33.44,35.13,32.72,34.24,20761965.0,34.754,37.6987,,HOLD,空仓,
君实生物,A股,2026-06-01,35.08,37.46,32.72,33.03,30888261.0,34.066,37.0953,,HOLD,空仓,
君实生物,A股,2026-06-02,33.43,33.98,32.1,32.19,13428945.0,33.464,36.4807,,HOLD,空仓,
君实生物,A股,2026-06-03,32.0,32.65,31.6,31.9,12879867.0,32.974,35.9253,,HOLD,空仓,
君实生物,A股,2026-06-04,31.53,32.26,30.6,31.0,17038320.0,32.472,35.3727,,HOLD,空仓,
君实生物,A股,2026-06-05,31.48,31.6,30.06,30.12,14331073.0,31.648,34.8107,,HOLD,空仓,
君实生物,A股,2026-06-08,29.66,30.3,28.72,28.93,13327196.0,30.828,34.2213,,HOLD,空仓,
君实生物,A股,2026-06-09,29.1,29.65,28.1,29.29,11196351.0,30.248,33.664,,HOLD,空仓,
君实生物,A股,2026-06-10,28.99,29.63,28.39,29.53,11345099.0,29.774,33.066,,HOLD,空仓,
君实生物,A股,2026-06-11,29.18,29.62,28.58,29.43,11543222.0,29.46,32.4213,,HOLD,空仓,
君实生物,A股,2026-06-12,29.69,30.89,29.17,30.69,17680702.0,29.574,31.992,,HOLD,空仓,
君实生物,A股,2026-06-15,30.62,30.83,30.0,30.2,13459405.0,29.828,31.574,,HOLD,空仓,
君实生物,A股,2026-06-16,30.0,30.06,29.3,29.78,11655469.0,29.926,31.2127,,HOLD,空仓,
君实生物,A股,2026-06-17,29.51,29.84,29.29,29.39,8876457.0,29.898,30.882,,HOLD,空仓,
君实生物,A股,2026-06-18,29.35,30.68,29.03,30.09,14687322.0,30.03,30.654,,HOLD,空仓,
君实生物,A股,2026-06-22,29.51,30.18,28.77,30.15,16202935.0,29.922,30.3813,,HOLD,空仓,
君实生物,A股,2026-06-23,29.98,31.19,29.96,30.43,18004127.0,29.968,30.208,,HOLD,空仓,
君实生物,A股,2026-06-24,30.67,31.96,30.3,31.37,23723984.0,30.286,30.1533,金叉,BUY,持仓,→ 次日(2026-06-25)开盘买入 @ 30.7
君实生物,A股,2026-06-25,30.7,31.63,29.5,31.33,21230788.0,30.674,30.1153,,HOLD,持仓,
