name,market,date,open,high,low,close,volume,amount,currency,MA5,MA15,ma_signal
恒瑞医药,港股,2026-02-05,66.472,69.022,65.772,68.322,2219486.0,151796420.82,HKD,67.322,70.9953,
恒瑞医药,港股,2026-02-06,68.322,68.722,67.122,67.422,1902928.0,129309242.05,HKD,67.162,70.352,
恒瑞医药,港股,2026-02-09,67.422,68.972,67.422,68.822,2134643.0,146508982.3,HKD,67.572,69.8287,
恒瑞医药,港股,2026-02-10,68.772,70.722,68.122,69.022,2385940.0,166678395.2,HKD,68.022,69.542,
恒瑞医药,港股,2026-02-11,69.622,70.922,69.022,69.872,2544500.0,179244774.4,HKD,68.692,69.292,
恒瑞医药,港股,2026-02-12,69.772,71.772,69.772,70.372,2569260.0,181969075.0,HKD,69.102,69.082,金叉
恒瑞医药,港股,2026-02-13,70.422,71.222,69.522,70.022,1473692.0,103620606.0,HKD,69.622,68.882,
恒瑞医药,港股,2026-02-16,69.772,70.672,68.972,70.672,781848.0,54785119.0,HKD,69.992,68.812,
恒瑞医药,港股,2026-02-20,70.672,70.672,68.222,69.372,2240226.0,155583366.7,HKD,70.062,68.742,
恒瑞医药,港股,2026-02-23,68.772,70.572,68.772,69.422,1356346.0,94884424.5,HKD,69.972,68.7553,
恒瑞医药,港股,2026-02-24,68.972,69.622,67.572,67.622,2397558.0,163562913.0,HKD,69.422,68.6153,
恒瑞医药,港股,2026-02-25,67.772,68.372,66.772,67.772,2387478.0,161778257.1,HKD,68.972,68.5853,
恒瑞医药,港股,2026-02-26,67.772,67.872,65.672,65.772,1807965.0,121303659.4,HKD,67.992,68.5187,死叉
恒瑞医药,港股,2026-02-27,65.772,67.572,65.222,66.272,2711390.0,181795518.5,HKD,67.372,68.4853,
恒瑞医药,港股,2026-03-02,64.922,65.772,63.222,63.772,3573731.0,230126807.7,HKD,66.242,68.302,
恒瑞医药,港股,2026-03-03,64.372,64.722,61.972,62.272,2354289.0,148474149.6,HKD,65.172,67.8987,
恒瑞医药,港股,2026-03-04,62.272,62.272,59.772,59.972,4601879.0,279202627.55,HKD,63.612,67.402,
恒瑞医药,港股,2026-03-05,61.072,65.172,59.822,62.122,5229242.0,328311929.7,HKD,62.882,66.9553,
恒瑞医药,港股,2026-03-06,62.572,66.072,62.572,65.122,3520196.0,230245332.0,HKD,62.652,66.6953,
恒瑞医药,港股,2026-03-09,65.172,65.372,62.122,64.522,3038721.0,195082515.0,HKD,62.802,66.3387,
恒瑞医药,港股,2026-03-10,65.572,67.072,65.372,66.222,2045578.0,135867322.25,HKD,63.592,66.062,
恒瑞医药,港股,2026-03-11,66.222,66.672,65.272,65.622,1307679.0,86330603.9,HKD,64.722,65.7687,
恒瑞医药,港股,2026-03-12,65.772,65.972,64.272,64.972,1276420.0,83039010.4,HKD,65.292,65.3887,
恒瑞医药,港股,2026-03-13,64.972,64.972,63.572,63.772,2014214.0,129697137.62,HKD,65.022,65.0153,金叉
恒瑞医药,港股,2026-03-16,64.272,65.172,63.472,64.622,1481396.0,95827931.7,HKD,65.042,64.6953,
恒瑞医药,港股,2026-03-17,64.972,66.872,64.772,65.222,2185404.0,144684019.0,HKD,64.842,64.5353,
恒瑞医药,港股,2026-03-18,65.222,66.272,65.072,65.272,1475200.0,97072600.0,HKD,64.772,64.3687,
恒瑞医药,港股,2026-03-19,63.772,65.822,63.272,65.072,1902114.0,124227044.1,HKD,64.792,64.322,
恒瑞医药,港股,2026-03-20,65.072,65.872,64.122,64.522,2995505.0,194632211.25,HKD,64.942,64.2053,
恒瑞医药,港股,2026-03-23,63.722,63.722,60.272,61.572,2938918.0,180552266.3,HKD,64.332,64.0587,
恒瑞医药,港股,2026-03-24,61.972,63.922,61.172,63.722,2430443.0,152901713.35,HKD,64.032,64.1553,死叉
恒瑞医药,港股,2026-03-25,63.722,64.172,62.622,63.122,2171822.0,137901991.9,HKD,63.602,64.3653,
恒瑞医药,港股,2026-03-26,63.122,64.222,60.322,61.022,2154000.0,133227145.8,HKD,62.792,64.292,
恒瑞医药,港股,2026-03-27,60.072,66.272,60.072,65.772,5364383.0,349486379.65,HKD,63.042,64.3353,
恒瑞医药,港股,2026-03-30,64.672,66.772,64.322,65.422,3152063.0,207695440.15,HKD,63.812,64.3953,
恒瑞医药,港股,2026-03-31,65.772,67.772,64.022,64.272,3041088.0,199609423.85,HKD,63.922,64.2653,
恒瑞医药,港股,2026-04-01,66.422,68.072,63.422,66.672,32755300.0,2028127271.1,HKD,64.632,64.3353,金叉
恒瑞医药,港股,2026-04-02,66.772,67.522,65.272,66.422,5986826.0,399076436.8,HKD,65.712,64.432,
恒瑞医药,港股,2026-04-08,66.772,67.772,64.772,66.422,4484520.0,297930475.35,HKD,65.842,64.6087,
恒瑞医药,港股,2026-04-09,66.422,67.772,65.172,66.422,2439935.0,163689130.05,HKD,66.042,64.7287,
恒瑞医药,港股,2026-04-10,66.072,68.522,66.072,67.272,2117706.0,143498924.6,HKD,66.642,64.8653,
恒瑞医药,港股,2026-04-13,67.272,67.272,64.322,64.472,2645243.0,173289791.5,HKD,66.202,64.812,
恒瑞医药,港股,2026-04-14,65.322,65.722,63.672,65.422,2472918.0,160976560.0,HKD,66.002,64.8353,
恒瑞医药,港股,2026-04-15,66.972,68.322,66.572,68.072,4362127.0,295575366.0,HKD,66.332,65.072,
恒瑞医药,港股,2026-04-16,68.872,69.072,66.922,68.322,3527919.0,240559995.3,HKD,66.712,65.522,
恒瑞医药,港股,2026-04-17,68.522,68.522,65.772,66.172,3258172.0,216994834.5,HKD,66.492,65.6853,
恒瑞医药,港股,2026-04-20,66.772,68.272,65.422,67.572,1411415.0,95205051.1,HKD,67.112,65.982,
恒瑞医药,港股,2026-04-21,67.372,68.122,66.122,66.672,1139182.0,76360557.0,HKD,67.362,66.3587,
恒瑞医药,港股,2026-04-22,66.772,67.222,65.722,66.622,1449170.0,96542830.5,HKD,67.072,66.4153,
恒瑞医药,港股,2026-04-23,68.272,71.072,67.772,68.472,6197994.0,430973340.5,HKD,67.102,66.6187,
恒瑞医药,港股,2026-04-24,69.872,69.872,67.122,68.622,1737673.0,119436742.75,HKD,67.592,66.9087,
恒瑞医药,港股,2026-04-27,68.722,68.972,66.422,67.372,2055638.0,138618610.55,HKD,67.552,66.9553,
恒瑞医药,港股,2026-04-28,67.372,70.272,65.222,65.472,3678287.0,248163597.7,HKD,67.312,66.892,
